"Plot Title: Maintenance LL (10957738)"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10957738, SEN S/N: 10957738)","Intensity, Lux (LGR S/N: 10957738, SEN S/N: 10957738)"
235,08/24/17 03:00:00 AM,24.255,0.0
236,08/24/17 03:10:00 AM,24.255,0.0
237,08/24/17 03:20:00 AM,24.351,0.0
238,08/24/17 03:30:00 AM,24.255,0.0
239,08/24/17 03:40:00 AM,24.158,0.0
240,08/24/17 03:50:00 AM,24.158,0.0
241,08/24/17 04:00:00 AM,24.158,0.0
242,08/24/17 04:10:00 AM,24.062,0.0
243,08/24/17 04:20:00 AM,24.158,0.0
244,08/24/17 04:30:00 AM,24.158,0.0
245,08/24/17 04:40:00 AM,24.158,0.0
246,08/24/17 04:50:00 AM,24.158,0.0
247,08/24/17 05:00:00 AM,24.351,0.0
248,08/24/17 05:10:00 AM,24.255,0.0
249,08/24/17 05:20:00 AM,24.255,0.0
250,08/24/17 05:30:00 AM,24.255,0.0
251,08/24/17 05:40:00 AM,24.158,0.0
252,08/24/17 05:50:00 AM,24.158,0.0
253,08/24/17 06:00:00 AM,24.158,0.0
254,08/24/17 06:10:00 AM,24.255,0.0
255,08/24/17 06:20:00 AM,24.255,86.1
256,08/24/17 06:30:00 AM,24.351,183.0
257,08/24/17 06:40:00 AM,24.545,258.3
258,08/24/17 06:50:00 AM,24.641,355.2
259,08/24/17 07:00:00 AM,24.738,462.9
260,08/24/17 07:10:00 AM,24.835,559.7
261,08/24/17 07:20:00 AM,25.028,861.1
262,08/24/17 07:30:00 AM,25.902,2325.0
263,08/24/17 07:40:00 AM,26.879,3616.7
264,08/24/17 07:50:00 AM,27.567,4994.5
265,08/24/17 08:00:00 AM,28.060,5166.7
266,08/24/17 08:10:00 AM,28.456,5166.7
267,08/24/17 08:20:00 AM,28.357,5166.7
268,08/24/17 08:30:00 AM,28.555,5166.7
269,08/24/17 08:40:00 AM,28.754,5166.7
270,08/24/17 08:50:00 AM,28.853,5511.1
271,08/24/17 09:00:00 AM,29.053,5511.1
272,08/24/17 09:10:00 AM,29.352,6544.5
273,08/24/17 09:20:00 AM,29.552,7233.4
274,08/24/17 09:30:00 AM,30.054,8266.7
275,08/24/17 09:40:00 AM,30.154,9644.5
276,08/24/17 09:50:00 AM,30.457,8611.2
277,08/24/17 10:00:00 AM,30.457,9644.5
278,08/24/17 10:10:00 AM,30.659,12400.1
279,08/24/17 10:20:00 AM,31.983,14466.8
280,08/24/17 10:30:00 AM,32.807,16533.4
281,08/24/17 10:40:00 AM,34.058,19977.9
282,08/24/17 10:50:00 AM,34.163,19289.0
283,08/24/17 11:00:00 AM,34.691,16533.4
284,08/24/17 11:10:00 AM,33.743,12400.1
285,08/24/17 11:20:00 AM,33.639,12400.1
286,08/24/17 11:30:00 AM,33.639,9644.5
287,08/24/17 11:40:00 AM,34.903,14466.8
288,08/24/17 11:50:00 AM,36.079,24800.2
289,08/24/17 12:00:00 PM,39.502,26178.0
290,08/24/17 12:10:00 PM,39.276,18600.1
291,08/24/17 12:20:00 PM,37.384,13777.9
292,08/24/17 12:30:00 PM,36.295,10677.8
293,08/24/17 12:40:00 PM,34.796,7577.8
294,08/24/17 12:50:00 PM,35.009,8266.7
295,08/24/17 01:00:00 PM,35.222,8266.7
296,08/24/17 01:10:00 PM,35.222,8266.7
297,08/24/17 01:20:00 PM,35.115,8266.7
298,08/24/17 01:30:00 PM,35.328,9300.1
299,08/24/17 01:40:00 PM,34.903,9300.1
300,08/24/17 01:50:00 PM,35.435,11022.3
301,08/24/17 02:00:00 PM,35.971,13777.9
302,08/24/17 02:10:00 PM,36.079,13777.9
303,08/24/17 02:20:00 PM,37.165,12400.1
304,08/24/17 02:30:00 PM,37.165,14466.8
305,08/24/17 02:40:00 PM,38.490,14466.8
306,08/24/17 02:50:00 PM,39.502,18600.1
307,08/24/17 03:00:00 PM,41.458,22044.6
308,08/24/17 03:10:00 PM,41.458,17222.3
309,08/24/17 03:20:00 PM,41.458,14466.8
310,08/24/17 03:30:00 PM,39.502,16533.4
311,08/24/17 03:40:00 PM,38.938,13777.9
312,08/24/17 03:50:00 PM,37.055,11022.3
313,08/24/17 04:00:00 PM,35.864,9300.1
314,08/24/17 04:10:00 PM,35.971,8266.7
315,08/24/17 04:20:00 PM,35.115,7577.8
316,08/24/17 04:30:00 PM,34.691,7577.8
317,08/24/17 04:40:00 PM,34.479,7233.4
318,08/24/17 04:50:00 PM,33.848,6544.5
319,08/24/17 05:00:00 PM,33.222,6200.0
320,08/24/17 05:10:00 PM,33.222,5338.9
321,08/24/17 05:20:00 PM,31.778,3788.9
322,08/24/17 05:30:00 PM,31.064,2669.5
323,08/24/17 05:40:00 PM,30.154,1980.6
324,08/24/17 05:50:00 PM,29.652,1377.8
325,08/24/17 06:00:00 PM,29.152,1054.9
326,08/24/17 06:10:00 PM,28.754,764.2
327,08/24/17 06:20:00 PM,28.357,581.3
328,08/24/17 06:30:00 PM,28.060,462.9
329,08/24/17 06:40:00 PM,27.665,193.8
330,08/24/17 06:50:00 PM,27.370,0.0
331,08/24/17 07:00:00 PM,27.272,0.0
332,08/24/17 07:10:00 PM,26.977,0.0
333,08/24/17 07:20:00 PM,26.879,0.0
334,08/24/17 07:30:00 PM,26.683,0.0
335,08/24/17 07:40:00 PM,26.488,0.0
336,08/24/17 07:50:00 PM,26.390,0.0
337,08/24/17 08:00:00 PM,26.195,0.0
338,08/24/17 08:10:00 PM,26.097,0.0
339,08/24/17 08:20:00 PM,26.097,0.0
340,08/24/17 08:30:00 PM,25.902,0.0
341,08/24/17 08:40:00 PM,25.902,0.0
342,08/24/17 08:50:00 PM,25.708,0.0
343,08/24/17 09:00:00 PM,25.513,0.0
344,08/24/17 09:10:00 PM,25.513,0.0
345,08/24/17 09:20:00 PM,25.708,0.0
346,08/24/17 09:30:00 PM,25.319,0.0
347,08/24/17 09:40:00 PM,25.222,0.0
348,08/24/17 09:50:00 PM,25.125,0.0
349,08/24/17 10:00:00 PM,24.835,0.0
350,08/24/17 10:10:00 PM,24.835,0.0
351,08/24/17 10:20:00 PM,24.738,0.0
352,08/24/17 10:30:00 PM,24.738,0.0
353,08/24/17 10:40:00 PM,24.738,0.0
354,08/24/17 10:50:00 PM,24.641,0.0
355,08/24/17 11:00:00 PM,24.545,0.0
356,08/24/17 11:10:00 PM,24.545,0.0
357,08/24/17 11:20:00 PM,24.545,0.0
358,08/24/17 11:30:00 PM,24.448,0.0
359,08/24/17 11:40:00 PM,24.448,0.0
360,08/24/17 11:50:00 PM,24.448,0.0
361,08/25/17 12:00:00 AM,24.448,0.0
362,08/25/17 12:10:00 AM,24.545,0.0
363,08/25/17 12:20:00 AM,24.835,0.0
364,08/25/17 12:30:00 AM,25.125,0.0
365,08/25/17 12:40:00 AM,25.416,0.0
366,08/25/17 12:50:00 AM,25.416,0.0
367,08/25/17 01:00:00 AM,25.028,0.0
368,08/25/17 01:10:00 AM,24.835,0.0
369,08/25/17 01:20:00 AM,24.931,0.0
370,08/25/17 01:30:00 AM,24.545,0.0
371,08/25/17 01:40:00 AM,24.545,0.0
372,08/25/17 01:50:00 AM,24.448,0.0
373,08/25/17 02:00:00 AM,24.448,0.0
374,08/25/17 02:10:00 AM,24.351,0.0
375,08/25/17 02:20:00 AM,24.351,0.0
376,08/25/17 02:30:00 AM,24.351,0.0
377,08/25/17 02:40:00 AM,24.158,0.0
378,08/25/17 02:50:00 AM,24.351,0.0
379,08/25/17 03:00:00 AM,24.351,0.0
380,08/25/17 03:10:00 AM,24.255,0.0
381,08/25/17 03:20:00 AM,24.448,0.0
382,08/25/17 03:30:00 AM,24.448,0.0
383,08/25/17 03:40:00 AM,24.641,0.0
384,08/25/17 03:50:00 AM,24.351,0.0
385,08/25/17 04:00:00 AM,24.158,0.0
386,08/25/17 04:10:00 AM,24.158,0.0
387,08/25/17 04:20:00 AM,24.255,0.0
388,08/25/17 04:30:00 AM,24.158,0.0
389,08/25/17 04:40:00 AM,24.158,0.0
390,08/25/17 04:50:00 AM,24.255,0.0
391,08/25/17 05:00:00 AM,24.351,0.0
392,08/25/17 05:10:00 AM,24.158,0.0
393,08/25/17 05:20:00 AM,24.062,0.0
394,08/25/17 05:30:00 AM,24.255,0.0
395,08/25/17 05:40:00 AM,24.062,0.0
396,08/25/17 05:50:00 AM,24.351,0.0
397,08/25/17 06:00:00 AM,24.062,10.8
398,08/25/17 06:10:00 AM,24.641,129.2
399,08/25/17 06:20:00 AM,24.641,979.5
400,08/25/17 06:30:00 AM,25.319,1377.8
401,08/25/17 06:40:00 AM,25.319,1463.9
402,08/25/17 06:50:00 AM,25.902,2927.8
403,08/25/17 07:00:00 AM,28.655,4650.0
404,08/25/17 07:10:00 AM,29.552,6544.5
405,08/25/17 07:20:00 AM,27.862,3272.2
406,08/25/17 07:30:00 AM,29.053,4994.5
407,08/25/17 07:40:00 AM,32.911,9644.5
408,08/25/17 07:50:00 AM,33.222,11711.2
409,08/25/17 08:00:00 AM,34.585,12400.1
410,08/25/17 08:10:00 AM,36.403,14466.8
411,08/25/17 08:20:00 AM,37.714,11022.3
412,08/25/17 08:30:00 AM,39.276,17911.2
413,08/25/17 08:40:00 AM,42.878,24800.2
414,08/25/17 08:50:00 AM,41.225,8611.2
415,08/25/17 09:00:00 AM,37.055,9300.1
416,08/25/17 09:10:00 AM,40.300,20666.8
417,08/25/17 09:20:00 AM,45.452,28933.5
418,08/25/17 09:30:00 AM,46.465,28933.5
419,08/25/17 09:40:00 AM,45.326,27555.7
420,08/25/17 09:50:00 AM,46.722,31689.1
421,08/25/17 10:00:00 AM,47.368,28933.5
422,08/25/17 10:10:00 AM,48.821,38578.0
423,08/25/17 10:20:00 AM,45.703,28933.5
424,08/25/17 10:30:00 AM,44.211,28933.5
425,08/25/17 10:40:00 AM,50.456,42711.4
426,08/25/17 10:50:00 AM,50.595,34444.7
427,08/25/17 11:00:00 AM,52.873,44089.2
428,08/25/17 11:10:00 AM,53.166,46844.8
429,08/25/17 11:20:00 AM,51.295,55111.5
430,08/25/17 11:30:00 AM,53.019,44089.2
431,08/25/17 11:40:00 AM,53.166,37200.2
432,08/25/17 11:50:00 AM,53.019,44089.2
433,08/25/17 12:00:00 PM,55.117,46844.8
434,08/25/17 12:10:00 PM,53.461,44089.2
435,08/25/17 12:20:00 PM,53.166,46844.8
436,08/25/17 12:30:00 PM,51.720,44089.2
437,08/25/17 12:40:00 PM,49.768,41333.6
438,08/25/17 12:50:00 PM,51.578,49600.3
439,08/25/17 01:00:00 PM,52.873,49600.3
440,08/25/17 01:10:00 PM,47.892,15844.5
441,08/25/17 01:20:00 PM,43.723,14466.8
442,08/25/17 01:30:00 PM,42.758,15155.7
443,08/25/17 01:40:00 PM,43.118,17911.2
444,08/25/17 01:50:00 PM,43.480,18600.1
445,08/25/17 02:00:00 PM,45.076,21355.7
446,08/25/17 02:10:00 PM,47.368,24800.2
447,08/25/17 02:20:00 PM,42.758,11711.2
448,08/25/17 02:30:00 PM,41.225,7233.4
449,08/25/17 02:40:00 PM,39.843,4305.6
450,08/25/17 02:50:00 PM,37.165,3961.1
451,08/25/17 03:00:00 PM,35.542,4650.0
452,08/25/17 03:10:00 PM,36.403,7577.8
453,08/25/17 03:20:00 PM,39.615,14466.8
454,08/25/17 03:30:00 PM,40.876,14466.8
455,08/25/17 03:40:00 PM,39.957,15844.5
456,08/25/17 03:50:00 PM,40.071,10333.4
457,08/25/17 04:00:00 PM,37.055,5511.1
458,08/25/17 04:10:00 PM,35.971,5166.7
459,08/25/17 04:20:00 PM,34.374,5166.7
460,08/25/17 04:30:00 PM,33.848,4305.6
461,08/25/17 04:40:00 PM,33.743,3616.7
462,08/25/17 04:50:00 PM,33.430,3961.1
463,08/25/17 05:00:00 PM,33.535,3788.9
464,08/25/17 05:10:00 PM,33.222,3788.9
465,08/25/17 05:20:00 PM,33.118,3444.5
466,08/25/17 05:30:00 PM,32.704,2583.4
467,08/25/17 05:40:00 PM,31.880,1722.2
468,08/25/17 05:50:00 PM,30.862,1173.3
469,08/25/17 06:00:00 PM,30.054,839.6
470,08/25/17 06:10:00 PM,29.252,699.7
471,08/25/17 06:20:00 PM,28.853,473.6
472,08/25/17 06:30:00 PM,28.555,247.6
473,08/25/17 06:40:00 PM,27.961,64.6
474,08/25/17 06:50:00 PM,27.370,0.0
475,08/25/17 07:00:00 PM,26.977,0.0
476,08/25/17 07:10:00 PM,26.683,0.0
477,08/25/17 07:20:00 PM,26.292,0.0
478,08/25/17 07:30:00 PM,26.097,0.0
479,08/25/17 07:40:00 PM,26.000,0.0
480,08/25/17 07:50:00 PM,25.805,0.0
481,08/25/17 08:00:00 PM,25.708,0.0
482,08/25/17 08:10:00 PM,25.610,0.0
483,08/25/17 08:20:00 PM,25.416,0.0
484,08/25/17 08:30:00 PM,25.416,0.0
485,08/25/17 08:40:00 PM,25.416,0.0
486,08/25/17 08:50:00 PM,25.222,0.0
487,08/25/17 09:00:00 PM,24.931,0.0
488,08/25/17 09:10:00 PM,24.835,0.0
489,08/25/17 09:20:00 PM,24.931,0.0
490,08/25/17 09:30:00 PM,25.125,0.0
491,08/25/17 09:40:00 PM,24.738,0.0
492,08/25/17 09:50:00 PM,24.738,0.0
493,08/25/17 10:00:00 PM,24.641,0.0
494,08/25/17 10:10:00 PM,24.738,0.0
495,08/25/17 10:20:00 PM,24.545,0.0
496,08/25/17 10:30:00 PM,24.448,0.0
497,08/25/17 10:40:00 PM,24.448,0.0
498,08/25/17 10:50:00 PM,24.448,0.0
499,08/25/17 11:00:00 PM,24.738,0.0
500,08/25/17 11:10:00 PM,24.641,0.0
501,08/25/17 11:20:00 PM,24.641,0.0
502,08/25/17 11:30:00 PM,24.738,0.0
503,08/25/17 11:40:00 PM,24.545,0.0
504,08/25/17 11:50:00 PM,24.545,0.0
505,08/26/17 12:00:00 AM,24.545,0.0
506,08/26/17 12:10:00 AM,24.545,0.0
507,08/26/17 12:20:00 AM,24.448,0.0
508,08/26/17 12:30:00 AM,24.545,0.0
509,08/26/17 12:40:00 AM,24.545,0.0
510,08/26/17 12:50:00 AM,24.738,0.0
511,08/26/17 01:00:00 AM,24.641,0.0
512,08/26/17 01:10:00 AM,24.641,0.0
513,08/26/17 01:20:00 AM,24.835,0.0
514,08/26/17 01:30:00 AM,24.738,0.0
515,08/26/17 01:40:00 AM,24.738,0.0
516,08/26/17 01:50:00 AM,24.738,0.0
517,08/26/17 02:00:00 AM,24.738,0.0
518,08/26/17 02:10:00 AM,24.641,0.0
519,08/26/17 02:20:00 AM,24.738,0.0
520,08/26/17 02:30:00 AM,24.738,0.0
521,08/26/17 02:40:00 AM,24.738,0.0
522,08/26/17 02:50:00 AM,24.738,0.0
523,08/26/17 03:00:00 AM,24.641,0.0
524,08/26/17 03:10:00 AM,24.545,0.0
525,08/26/17 03:20:00 AM,24.545,0.0
526,08/26/17 03:30:00 AM,24.641,0.0
527,08/26/17 03:40:00 AM,24.641,0.0
528,08/26/17 03:50:00 AM,24.351,0.0
529,08/26/17 04:00:00 AM,24.255,0.0
530,08/26/17 04:10:00 AM,24.158,0.0
531,08/26/17 04:20:00 AM,24.158,0.0
532,08/26/17 04:30:00 AM,24.158,0.0
533,08/26/17 04:40:00 AM,24.255,0.0
534,08/26/17 04:50:00 AM,24.351,0.0
535,08/26/17 05:00:00 AM,24.351,0.0
536,08/26/17 05:10:00 AM,24.351,0.0
537,08/26/17 05:20:00 AM,24.448,0.0
538,08/26/17 05:30:00 AM,24.641,0.0
