Plot Title: 20415923,,,
#,"Date Time, GMT+10:00","Temp, °C (LGR S/N: 20415923, SEN S/N: 20415923)","Intensity, Lux (LGR S/N: 20415923, SEN S/N: 20415923)"
461,6/12/2021 10:00,30.457,12400.1
462,6/12/2021 11:00,31.983,110223
463,6/12/2021 12:00,30.862,17911.2
464,6/12/2021 13:00,32.188,49600.3
465,6/12/2021 14:00,32.291,31689.1
466,6/12/2021 15:00,32.807,52355.9
467,6/12/2021 16:00,31.983,8266.7
468,6/12/2021 17:00,31.064,9300.1
469,6/12/2021 18:00,30.255,2325
470,6/12/2021 19:00,30.255,10.8
471,6/12/2021 20:00,30.154,0
472,6/12/2021 21:00,30.054,0
473,6/12/2021 22:00,29.953,0
474,6/12/2021 23:00,29.752,0
475,6/13/2021 0:00,29.752,0
476,6/13/2021 1:00,29.752,0
477,6/13/2021 2:00,29.652,0
478,6/13/2021 3:00,29.652,0
479,6/13/2021 4:00,29.752,0
480,6/13/2021 5:00,29.752,0
481,6/13/2021 6:00,29.853,355.2
482,6/13/2021 7:00,30.054,3100
483,6/13/2021 8:00,30.457,4994.5
484,6/13/2021 9:00,30.963,13777.9
485,6/13/2021 10:00,31.37,93689.5
486,6/13/2021 11:00,31.676,79911.6
487,6/13/2021 12:00,31.983,26178
488,6/13/2021 13:00,32.188,79911.6
489,6/13/2021 14:00,32.394,44089.2
490,6/13/2021 15:00,32.807,19289
491,6/13/2021 16:00,33.014,41333.6
492,6/13/2021 17:00,32.911,10333.4
493,6/13/2021 18:00,30.659,2497.2
494,6/13/2021 19:00,30.054,21.5
495,6/13/2021 20:00,29.853,0
496,6/13/2021 21:00,29.752,0
497,6/13/2021 22:00,29.652,0
498,6/13/2021 23:00,29.652,0
499,6/14/2021 0:00,29.552,0
500,6/14/2021 1:00,29.552,0
501,6/14/2021 2:00,29.452,0
502,6/14/2021 3:00,29.552,0
503,6/14/2021 4:00,29.652,0
504,6/14/2021 5:00,29.652,0
505,6/14/2021 6:00,29.652,333.7
506,6/14/2021 7:00,29.853,3961.1
507,6/14/2021 8:00,30.356,8266.7
508,6/14/2021 9:00,30.659,10333.4
509,6/14/2021 10:00,31.064,16533.4
510,6/14/2021 11:00,31.472,104711.8
511,6/14/2021 12:00,31.574,52355.9
512,6/14/2021 13:00,31.778,49600.3
513,6/14/2021 14:00,31.268,52355.9
514,6/14/2021 15:00,31.574,30311.3
515,6/14/2021 16:00,31.472,20666.8
516,6/14/2021 17:00,31.064,10677.8
517,6/14/2021 18:00,30.255,3616.7
518,6/14/2021 19:00,29.853,43.1
519,6/14/2021 20:00,29.853,0
520,6/14/2021 21:00,29.853,0
521,6/14/2021 22:00,29.752,0
522,6/14/2021 23:00,29.752,0
523,6/15/2021 0:00,29.752,0
524,6/15/2021 1:00,29.652,0
525,6/15/2021 2:00,29.752,0
526,6/15/2021 3:00,29.752,0
527,6/15/2021 4:00,29.752,0
528,6/15/2021 5:00,29.752,0
529,6/15/2021 6:00,29.652,344.4
530,6/15/2021 7:00,29.953,1894.5
531,6/15/2021 8:00,30.054,3788.9
532,6/15/2021 9:00,30.457,7233.4
533,6/15/2021 10:00,31.37,88178.4
534,6/15/2021 11:00,31.268,104711.8
535,6/15/2021 12:00,31.676,74400.5
536,6/15/2021 13:00,31.676,33066.9
537,6/15/2021 14:00,31.574,27555.7
538,6/15/2021 15:00,31.268,41333.6
539,6/15/2021 16:00,31.166,33066.9
540,6/15/2021 17:00,30.963,26178
541,6/15/2021 18:00,30.558,2152.8
542,6/15/2021 19:00,30.054,32.3
543,6/15/2021 20:00,30.054,0
544,6/15/2021 21:00,29.853,0
545,6/15/2021 22:00,29.752,0
546,6/15/2021 23:00,29.652,0
547,6/16/2021 0:00,29.652,0
548,6/16/2021 1:00,29.552,0
549,6/16/2021 2:00,29.552,0
550,6/16/2021 3:00,29.652,0
551,6/16/2021 4:00,29.652,0
552,6/16/2021 5:00,29.552,0
553,6/16/2021 6:00,29.652,322.9
554,6/16/2021 7:00,29.953,2755.6
555,6/16/2021 8:00,30.356,11711.2
556,6/16/2021 9:00,30.76,9300.1
557,6/16/2021 10:00,30.76,6544.5
558,6/16/2021 11:00,30.862,12400.1
559,6/16/2021 12:00,31.37,39955.8
560,6/16/2021 13:00,31.37,19289
561,6/16/2021 14:00,31.472,165334.4
562,6/16/2021 15:00,31.472,44089.2
563,6/16/2021 16:00,31.268,11711.2
564,6/16/2021 17:00,31.064,12400.1
565,6/16/2021 18:00,30.76,3272.2
566,6/16/2021 19:00,29.853,10.8
567,6/16/2021 20:00,30.054,0
568,6/16/2021 21:00,29.953,0
569,6/16/2021 22:00,29.953,0
570,6/16/2021 23:00,29.953,0
571,6/17/2021 0:00,29.853,0
572,6/17/2021 1:00,29.752,0
573,6/17/2021 2:00,29.652,0
574,6/17/2021 3:00,29.752,0
575,6/17/2021 4:00,29.652,0
576,6/17/2021 5:00,29.552,0
577,6/17/2021 6:00,29.853,258.3
578,6/17/2021 7:00,30.054,1722.2
579,6/17/2021 8:00,30.558,6200
580,6/17/2021 9:00,30.356,4650
581,6/17/2021 10:00,31.268,21355.7
582,6/17/2021 11:00,31.064,33066.9
583,6/17/2021 12:00,31.268,52355.9
584,6/17/2021 13:00,31.88,104711.8
585,6/17/2021 14:00,31.472,66133.8
586,6/17/2021 15:00,30.862,5511.1
587,6/17/2021 16:00,31.064,38578
588,6/17/2021 17:00,30.76,6200
589,6/17/2021 18:00,30.457,2325
590,6/17/2021 19:00,30.154,10.8
591,6/17/2021 20:00,30.054,0
592,6/17/2021 21:00,29.953,0
593,6/17/2021 22:00,29.953,0
594,6/17/2021 23:00,29.953,0
595,6/18/2021 0:00,29.853,0
596,6/18/2021 1:00,29.853,0
597,6/18/2021 2:00,29.853,0
598,6/18/2021 3:00,29.953,0
599,6/18/2021 4:00,29.853,0
600,6/18/2021 5:00,29.853,0
601,6/18/2021 6:00,29.853,247.6
602,6/18/2021 7:00,30.154,3788.9
603,6/18/2021 8:00,30.659,4305.6
604,6/18/2021 9:00,30.457,4305.6
605,6/18/2021 10:00,31.166,31689.1
606,6/18/2021 11:00,31.778,93689.5
607,6/18/2021 12:00,32.188,34444.7
608,6/18/2021 13:00,31.88,79911.6
609,6/18/2021 14:00,31.064,20666.8
610,6/18/2021 15:00,30.963,12400.1
611,6/18/2021 16:00,31.37,11022.3
612,6/18/2021 17:00,31.37,5166.7
613,6/18/2021 18:00,30.862,2152.8
614,6/18/2021 19:00,30.659,21.5
615,6/18/2021 20:00,30.558,0
616,6/18/2021 21:00,30.457,0
617,6/18/2021 22:00,30.255,0
618,6/18/2021 23:00,30.154,0
619,6/19/2021 0:00,30.154,0
620,6/19/2021 1:00,30.154,0
621,6/19/2021 2:00,30.154,0
622,6/19/2021 3:00,30.255,0
623,6/19/2021 4:00,30.255,0
624,6/19/2021 5:00,30.255,0
625,6/19/2021 6:00,30.154,419.8
626,6/19/2021 7:00,30.356,2325
627,6/19/2021 8:00,30.76,4994.5
628,6/19/2021 9:00,31.268,10333.4
629,6/19/2021 10:00,31.574,22044.6
630,6/19/2021 11:00,31.676,79911.6
631,6/19/2021 12:00,31.574,49600.3
632,6/19/2021 13:00,31.166,23422.4
633,6/19/2021 14:00,30.659,9644.5
634,6/19/2021 15:00,30.659,13777.9
635,6/19/2021 16:00,30.255,2583.4
636,6/19/2021 17:00,30.558,16533.4
637,6/19/2021 18:00,30.255,2238.9
638,6/19/2021 19:00,30.054,10.8
639,6/19/2021 20:00,30.054,0
640,6/19/2021 21:00,30.054,0
641,6/19/2021 22:00,29.953,0
642,6/19/2021 23:00,29.953,0
643,6/20/2021 0:00,29.953,0
644,6/20/2021 1:00,29.953,0
645,6/20/2021 2:00,29.953,0
646,6/20/2021 3:00,29.853,0
647,6/20/2021 4:00,29.953,0
648,6/20/2021 5:00,29.953,0
649,6/20/2021 6:00,29.853,107.6
650,6/20/2021 7:00,30.154,1280.9
651,6/20/2021 8:00,30.558,5166.7
652,6/20/2021 9:00,30.76,13089
653,6/20/2021 10:00,31.37,14466.8
654,6/20/2021 11:00,31.574,44089.2
655,6/20/2021 12:00,31.166,15155.7
656,6/20/2021 13:00,30.76,11711.2
657,6/20/2021 14:00,31.166,31689.1
658,6/20/2021 15:00,31.064,27555.7
659,6/20/2021 16:00,30.457,3961.1
660,6/20/2021 17:00,30.356,5166.7
661,6/20/2021 18:00,30.255,258.3
662,6/20/2021 19:00,30.154,0
663,6/20/2021 20:00,30.154,0
664,6/20/2021 21:00,30.154,0
665,6/20/2021 22:00,30.054,0
666,6/20/2021 23:00,30.054,0
667,6/21/2021 0:00,30.054,0
668,6/21/2021 1:00,30.054,0
669,6/21/2021 2:00,30.054,0
670,6/21/2021 3:00,30.054,0
671,6/21/2021 4:00,30.054,0
672,6/21/2021 5:00,29.953,0
673,6/21/2021 6:00,29.953,226
674,6/21/2021 7:00,30.154,2066.7
675,6/21/2021 8:00,30.659,5166.7
