"Plot Title: 20416034"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 20416034, SEN S/N: 20416034)","Intensity, Lux (LGR S/N: 20416034, SEN S/N: 20416034)","Coupler Attached (LGR S/N: 20416034)","Host Connected (LGR S/N: 20416034)","Stopped (LGR S/N: 20416034)","End Of File (LGR S/N: 20416034)"
3170,11/21/19 10:00:00 AM,29.853,13777.9,,,,
3171,11/21/19 11:00:00 AM,29.853,3272.2,,,,
3172,11/21/19 12:00:00 PM,29.853,3961.1,,,,
3173,11/21/19 01:00:00 PM,29.752,2755.6,,,,
3174,11/21/19 02:00:00 PM,29.752,1722.2,,,,
3175,11/21/19 03:00:00 PM,29.752,753.5,,,,
3176,11/21/19 04:00:00 PM,29.752,613.5,,,,
3177,11/21/19 05:00:00 PM,29.752,258.3,,,,
3178,11/21/19 06:00:00 PM,29.652,0.0,,,,
3179,11/21/19 07:00:00 PM,29.652,0.0,,,,
3180,11/21/19 08:00:00 PM,29.552,0.0,,,,
3181,11/21/19 09:00:00 PM,29.552,0.0,,,,
3182,11/21/19 10:00:00 PM,29.552,0.0,,,,
3183,11/21/19 11:00:00 PM,29.552,0.0,,,,
3184,11/22/19 12:00:00 AM,29.452,0.0,,,,
3185,11/22/19 01:00:00 AM,29.452,0.0,,,,
3186,11/22/19 02:00:00 AM,29.452,0.0,,,,
3187,11/22/19 03:00:00 AM,29.452,0.0,,,,
3188,11/22/19 04:00:00 AM,29.552,0.0,,,,
3189,11/22/19 05:00:00 AM,29.452,0.0,,,,
3190,11/22/19 06:00:00 AM,29.452,0.0,,,,
3191,11/22/19 07:00:00 AM,29.452,484.4,,,,
3192,11/22/19 08:00:00 AM,29.552,3444.5,,,,
3193,11/22/19 09:00:00 AM,29.752,6544.5,,,,
3194,11/22/19 10:00:00 AM,29.752,12400.1,,,,
3195,11/22/19 11:00:00 AM,29.752,1377.8,,,,
3196,11/22/19 12:00:00 PM,29.752,5166.7,,,,
3197,11/22/19 01:00:00 PM,29.652,871.9,,,,
3198,11/22/19 02:00:00 PM,29.652,2066.7,,,,
3199,11/22/19 03:00:00 PM,29.652,828.8,,,,
3200,11/22/19 04:00:00 PM,29.652,333.7,,,,
3201,11/22/19 05:00:00 PM,29.552,247.6,,,,
3202,11/22/19 06:00:00 PM,29.452,0.0,,,,
3203,11/22/19 07:00:00 PM,29.452,0.0,,,,
3204,11/22/19 08:00:00 PM,29.452,0.0,,,,
3205,11/22/19 09:00:00 PM,29.352,0.0,,,,
3206,11/22/19 10:00:00 PM,29.352,0.0,,,,
3207,11/22/19 11:00:00 PM,29.352,0.0,,,,
3208,11/23/19 12:00:00 AM,29.352,0.0,,,,
3209,11/23/19 01:00:00 AM,29.352,0.0,,,,
3210,11/23/19 02:00:00 AM,29.352,0.0,,,,
3211,11/23/19 03:00:00 AM,29.352,0.0,,,,
3212,11/23/19 04:00:00 AM,29.352,0.0,,,,
3213,11/23/19 05:00:00 AM,29.352,0.0,,,,
3214,11/23/19 06:00:00 AM,29.352,0.0,,,,
3215,11/23/19 07:00:00 AM,29.352,258.3,,,,
3216,11/23/19 08:00:00 AM,29.452,1808.3,,,,
3217,11/23/19 09:00:00 AM,29.452,1808.3,,,,
3218,11/23/19 10:00:00 AM,29.552,2497.2,,,,
3219,11/23/19 11:00:00 AM,29.752,7577.8,,,,
3220,11/23/19 12:00:00 PM,29.652,2152.8,,,,
3221,11/23/19 01:00:00 PM,29.552,1550.0,,,,
3222,11/23/19 02:00:00 PM,29.552,1463.9,,,,
3223,11/23/19 03:00:00 PM,29.552,1097.9,,,,
3224,11/23/19 04:00:00 PM,29.552,828.8,,,,
3225,11/23/19 05:00:00 PM,29.552,258.3,,,,
3226,11/23/19 06:00:00 PM,29.452,0.0,,,,
3227,11/23/19 07:00:00 PM,29.452,0.0,,,,
3228,11/23/19 08:00:00 PM,29.452,0.0,,,,
3229,11/23/19 09:00:00 PM,29.452,0.0,,,,
3230,11/23/19 10:00:00 PM,29.452,0.0,,,,
3231,11/23/19 11:00:00 PM,29.452,0.0,,,,
3232,11/24/19 12:00:00 AM,29.452,0.0,,,,
3233,11/24/19 01:00:00 AM,29.452,0.0,,,,
3234,11/24/19 02:00:00 AM,29.452,0.0,,,,
3235,11/24/19 03:00:00 AM,29.452,0.0,,,,
3236,11/24/19 04:00:00 AM,29.452,0.0,,,,
3237,11/24/19 05:00:00 AM,29.452,0.0,,,,
3238,11/24/19 06:00:00 AM,29.452,0.0,,,,
3239,11/24/19 07:00:00 AM,29.452,279.9,,,,
3240,11/24/19 08:00:00 AM,29.452,1151.7,,,,
3241,11/24/19 09:00:00 AM,29.652,3616.7,,,,
3242,11/24/19 10:00:00 AM,29.652,5511.1,,,,
3243,11/24/19 11:00:00 AM,29.752,10677.8,,,,
3244,11/24/19 12:00:00 PM,29.652,1808.3,,,,
3245,11/24/19 01:00:00 PM,29.652,5166.7,,,,
3246,11/24/19 02:00:00 PM,29.652,2497.2,,,,
3247,11/24/19 03:00:00 PM,29.652,1162.5,,,,
3248,11/24/19 04:00:00 PM,29.652,958.0,,,,
3249,11/24/19 05:00:00 PM,29.452,226.0,,,,
3250,11/24/19 06:00:00 PM,29.452,0.0,,,,
3251,11/24/19 07:00:00 PM,29.452,0.0,,,,
3252,11/24/19 08:00:00 PM,29.452,0.0,,,,
3253,11/24/19 09:00:00 PM,29.452,0.0,,,,
3254,11/24/19 10:00:00 PM,29.452,0.0,,,,
3255,11/24/19 11:00:00 PM,29.352,0.0,,,,
3256,11/25/19 12:00:00 AM,29.352,0.0,,,,
3257,11/25/19 01:00:00 AM,29.352,0.0,,,,
3258,11/25/19 02:00:00 AM,29.352,0.0,,,,
3259,11/25/19 03:00:00 AM,29.352,0.0,,,,
3260,11/25/19 04:00:00 AM,29.352,0.0,,,,
3261,11/25/19 05:00:00 AM,29.352,0.0,,,,
3262,11/25/19 06:00:00 AM,29.352,0.0,,,,
3263,11/25/19 07:00:00 AM,29.352,505.9,,,,
3264,11/25/19 08:00:00 AM,29.452,1227.1,,,,
3265,11/25/19 09:00:00 AM,29.552,3444.5,,,,
3266,11/25/19 10:00:00 AM,29.452,861.1,,,,
3267,11/25/19 11:00:00 AM,29.552,5338.9,,,,
3268,11/25/19 12:00:00 PM,29.552,3788.9,,,,
3269,11/25/19 01:00:00 PM,29.452,1463.9,,,,
3270,11/25/19 02:00:00 PM,29.652,1636.1,,,,
3271,11/25/19 03:00:00 PM,29.552,1216.3,,,,
3272,11/25/19 04:00:00 PM,29.452,409.0,,,,
3273,11/25/19 05:00:00 PM,29.452,183.0,,,,
3274,11/25/19 06:00:00 PM,29.352,0.0,,,,
3275,11/25/19 07:00:00 PM,29.352,0.0,,,,
3276,11/25/19 08:00:00 PM,29.352,0.0,,,,
3277,11/25/19 09:00:00 PM,29.352,0.0,,,,
3278,11/25/19 10:00:00 PM,29.352,0.0,,,,
3279,11/25/19 11:00:00 PM,29.352,0.0,,,,
3280,11/26/19 12:00:00 AM,29.252,0.0,,,,
3281,11/26/19 01:00:00 AM,29.152,0.0,,,,
3282,11/26/19 02:00:00 AM,29.252,0.0,,,,
3283,11/26/19 03:00:00 AM,29.252,0.0,,,,
3284,11/26/19 04:00:00 AM,29.252,0.0,,,,
3285,11/26/19 05:00:00 AM,29.252,0.0,,,,
3286,11/26/19 06:00:00 AM,29.352,0.0,,,,
3287,11/26/19 07:00:00 AM,29.352,75.3,,,,
3288,11/26/19 08:00:00 AM,29.352,430.6,,,,
3289,11/26/19 09:00:00 AM,29.452,1367.0,,,,
3290,11/26/19 10:00:00 AM,29.552,6200.0,,,,
3291,11/26/19 11:00:00 AM,29.552,1377.8,,,,
3292,11/26/19 12:00:00 PM,29.452,1001.0,,,,
3293,11/26/19 01:00:00 PM,29.552,1550.0,,,,
3294,11/26/19 02:00:00 PM,29.452,1356.3,,,,
3295,11/26/19 03:00:00 PM,29.452,1097.9,,,,
3296,11/26/19 04:00:00 PM,29.352,269.1,,,,
3297,11/26/19 05:00:00 PM,29.352,96.9,,,,
3298,11/26/19 06:00:00 PM,29.352,0.0,,,,
3299,11/26/19 07:00:00 PM,29.252,0.0,,,,
3300,11/26/19 08:00:00 PM,29.252,0.0,,,,
3301,11/26/19 09:00:00 PM,29.252,0.0,,,,
3302,11/26/19 10:00:00 PM,29.252,0.0,,,,
3303,11/26/19 11:00:00 PM,29.152,0.0,,,,
3304,11/27/19 12:00:00 AM,29.053,0.0,,,,
3305,11/27/19 01:00:00 AM,28.853,0.0,,,,
3306,11/27/19 02:00:00 AM,28.853,0.0,,,,
3307,11/27/19 03:00:00 AM,28.853,0.0,,,,
3308,11/27/19 04:00:00 AM,28.953,0.0,,,,
3309,11/27/19 05:00:00 AM,28.754,0.0,,,,
3310,11/27/19 06:00:00 AM,28.953,0.0,,,,
3311,11/27/19 07:00:00 AM,28.953,0.0,,,,
3312,11/27/19 08:00:00 AM,28.953,0.0,,,,
3313,11/27/19 09:00:00 AM,29.053,43.1,,,,
3314,11/27/19 10:00:00 AM,28.953,10.8,,,,
3315,11/27/19 11:00:00 AM,28.953,96.9,,,,
3316,11/27/19 12:00:00 PM,28.953,150.7,,,,
3317,11/27/19 01:00:00 PM,28.853,32.3,,,,
3318,11/27/19 02:00:00 PM,28.953,775.0,,,,
3319,11/27/19 03:00:00 PM,28.853,301.4,,,,
3320,11/27/19 04:00:00 PM,28.953,75.3,,,,
3321,11/27/19 05:00:00 PM,28.953,21.5,,,,
3322,11/27/19 06:00:00 PM,28.953,0.0,,,,
3323,11/27/19 07:00:00 PM,28.953,0.0,,,,
3324,11/27/19 08:00:00 PM,28.953,0.0,,,,
3325,11/27/19 09:00:00 PM,28.953,0.0,,,,
3326,11/27/19 10:00:00 PM,28.953,0.0,,,,
3327,11/27/19 11:00:00 PM,28.953,0.0,,,,
3328,11/28/19 12:00:00 AM,28.953,0.0,,,,
3329,11/28/19 01:00:00 AM,28.953,0.0,,,,
3330,11/28/19 02:00:00 AM,28.953,0.0,,,,
3331,11/28/19 03:00:00 AM,28.953,0.0,,,,
3332,11/28/19 04:00:00 AM,28.953,0.0,,,,
3333,11/28/19 05:00:00 AM,29.053,0.0,,,,
3334,11/28/19 06:00:00 AM,29.053,0.0,,,,
3335,11/28/19 07:00:00 AM,29.053,96.9,,,,
3336,11/28/19 08:00:00 AM,29.152,355.2,,,,
3337,11/28/19 09:00:00 AM,29.152,527.4,,,,
3338,11/28/19 10:00:00 AM,29.352,1894.5,,,,
3339,11/28/19 11:00:00 AM,29.352,3616.7,,,,
3340,11/28/19 12:00:00 PM,29.352,1141.0,,,,
3341,11/28/19 01:00:00 PM,29.352,1227.1,,,,
3342,11/28/19 02:00:00 PM,29.352,688.9,,,,
3343,11/28/19 03:00:00 PM,29.352,871.9,,,,
3344,11/28/19 04:00:00 PM,29.252,656.6,,,,
3345,11/28/19 05:00:00 PM,29.252,236.8,,,,
3346,11/28/19 06:00:00 PM,29.152,0.0,,,,
3347,11/28/19 07:00:00 PM,29.152,0.0,,,,
3348,11/28/19 08:00:00 PM,29.152,0.0,,,,
3349,11/28/19 09:00:00 PM,29.152,0.0,,,,
3350,11/28/19 10:00:00 PM,29.152,0.0,,,,
3351,11/28/19 11:00:00 PM,29.152,0.0,,,,
3352,11/29/19 12:00:00 AM,29.053,0.0,,,,
3353,11/29/19 01:00:00 AM,29.053,0.0,,,,
3354,11/29/19 02:00:00 AM,28.853,0.0,,,,
3355,11/29/19 03:00:00 AM,28.655,0.0,,,,
3356,11/29/19 04:00:00 AM,28.456,0.0,,,,
3357,11/29/19 05:00:00 AM,28.853,0.0,,,,
3358,11/29/19 06:00:00 AM,28.953,0.0,,,,
3359,11/29/19 07:00:00 AM,29.152,107.6,,,,
3360,11/29/19 08:00:00 AM,29.252,538.2,,,,
3361,11/29/19 09:00:00 AM,29.252,592.0,,,,
3362,11/29/19 10:00:00 AM,29.252,710.4,,,,
3363,11/29/19 11:00:00 AM,29.452,925.7,,,,
3364,11/29/19 12:00:00 PM,29.452,775.0,,,,
3365,11/29/19 01:00:00 PM,29.552,1636.1,,,,
3366,11/29/19 02:00:00 PM,29.452,1001.0,,,,
3367,11/29/19 03:00:00 PM,29.452,1227.1,,,,
3368,11/29/19 04:00:00 PM,29.452,925.7,,,,
3369,11/29/19 05:00:00 PM,29.252,172.2,,,,
3370,11/29/19 06:00:00 PM,29.152,0.0,,,,
3371,11/29/19 07:00:00 PM,29.152,0.0,,,,
3372,11/29/19 08:00:00 PM,29.152,0.0,,,,
3373,11/29/19 09:00:00 PM,29.152,0.0,,,,
3374,11/29/19 10:00:00 PM,29.152,0.0,,,,
3375,11/29/19 11:00:00 PM,29.152,0.0,,,,
3376,11/30/19 12:00:00 AM,29.152,0.0,,,,
3377,11/30/19 01:00:00 AM,29.053,0.0,,,,
3378,11/30/19 02:00:00 AM,29.053,0.0,,,,
3379,11/30/19 03:00:00 AM,28.953,0.0,,,,
3380,11/30/19 04:00:00 AM,28.953,0.0,,,,
3381,11/30/19 05:00:00 AM,28.953,0.0,,,,
3382,11/30/19 06:00:00 AM,28.953,0.0,,,,
3383,11/30/19 07:00:00 AM,29.053,516.7,,,,
3384,11/30/19 08:00:00 AM,29.152,355.2,,,,
3385,11/30/19 09:00:00 AM,29.252,1119.5,,,,
3386,11/30/19 10:00:00 AM,29.352,871.9,,,,
3387,11/30/19 11:00:00 AM,29.552,2927.8,,,,
3388,11/30/19 12:00:00 PM,29.652,2927.8,,,,
3389,11/30/19 01:00:00 PM,29.652,1259.4,,,,
3390,11/30/19 02:00:00 PM,29.652,2325.0,,,,
3391,11/30/19 03:00:00 PM,29.652,1463.9,,,,
3392,11/30/19 04:00:00 PM,29.452,398.3,,,,
3393,11/30/19 05:00:00 PM,29.352,107.6,,,,
3394,11/30/19 06:00:00 PM,29.252,0.0,,,,
3395,11/30/19 07:00:00 PM,29.252,0.0,,,,
3396,11/30/19 08:00:00 PM,29.152,0.0,,,,
3397,11/30/19 09:00:00 PM,29.152,0.0,,,,
3398,11/30/19 10:00:00 PM,29.152,0.0,,,,
3399,11/30/19 11:00:00 PM,29.152,0.0,,,,
3400,12/01/19 12:00:00 AM,29.152,0.0,,,,
3401,12/01/19 01:00:00 AM,29.152,0.0,,,,
3402,12/01/19 02:00:00 AM,29.152,0.0,,,,
3403,12/01/19 03:00:00 AM,29.053,0.0,,,,
3404,12/01/19 04:00:00 AM,28.853,0.0,,,,
3405,12/01/19 05:00:00 AM,28.853,0.0,,,,
3406,12/01/19 06:00:00 AM,29.053,0.0,,,,
3407,12/01/19 07:00:00 AM,29.053,75.3,,,,
3408,12/01/19 08:00:00 AM,29.152,731.9,,,,
3409,12/01/19 09:00:00 AM,29.352,785.8,,,,
3410,12/01/19 10:00:00 AM,29.252,1259.4,,,,
3411,12/01/19 11:00:00 AM,29.252,1184.0,,,,
3412,12/01/19 12:00:00 PM,29.252,366.0,,,,
3413,12/01/19 01:00:00 PM,29.252,602.8,,,,
3414,12/01/19 02:00:00 PM,29.352,1636.1,,,,
3415,12/01/19 03:00:00 PM,29.352,1894.5,,,,
3416,12/01/19 04:00:00 PM,29.252,505.9,,,,
3417,12/01/19 05:00:00 PM,29.252,64.6,,,,
3418,12/01/19 06:00:00 PM,29.152,0.0,,,,
3419,12/01/19 07:00:00 PM,29.152,0.0,,,,
3420,12/01/19 08:00:00 PM,29.152,0.0,,,,
3421,12/01/19 09:00:00 PM,29.152,0.0,,,,
3422,12/01/19 10:00:00 PM,29.152,0.0,,,,
3423,12/01/19 11:00:00 PM,29.152,0.0,,,,
3424,12/02/19 12:00:00 AM,29.152,0.0,,,,
3425,12/02/19 01:00:00 AM,29.152,0.0,,,,
3426,12/02/19 02:00:00 AM,29.053,0.0,,,,
3427,12/02/19 03:00:00 AM,29.053,0.0,,,,
3428,12/02/19 04:00:00 AM,29.053,0.0,,,,
3429,12/02/19 05:00:00 AM,29.053,0.0,,,,
3430,12/02/19 06:00:00 AM,29.053,0.0,,,,
3431,12/02/19 07:00:00 AM,29.053,107.6,,,,
3432,12/02/19 08:00:00 AM,29.152,1097.9,,,,
3433,12/02/19 09:00:00 AM,29.252,624.3,,,,
3434,12/02/19 10:00:00 AM,29.252,2669.5,,,,
3435,12/02/19 11:00:00 AM,29.352,2755.6,,,,
3436,12/02/19 12:00:00 PM,29.352,2066.7,,,,
3437,12/02/19 01:00:00 PM,29.352,1463.9,,,,
3438,12/02/19 02:00:00 PM,29.352,1550.0,,,,
3439,12/02/19 03:00:00 PM,29.352,1194.8,,,,
3440,12/02/19 04:00:00 PM,29.252,538.2,,,,
3441,12/02/19 05:00:00 PM,29.252,139.9,,,,
3442,12/02/19 06:00:00 PM,29.152,0.0,,,,
3443,12/02/19 07:00:00 PM,29.053,0.0,,,,
3444,12/02/19 08:00:00 PM,29.053,0.0,,,,
3445,12/02/19 09:00:00 PM,29.053,0.0,,,,
3446,12/02/19 10:00:00 PM,29.053,0.0,,,,
3447,12/02/19 11:00:00 PM,29.053,0.0,,,,
3448,12/03/19 12:00:00 AM,29.053,0.0,,,,
3449,12/03/19 01:00:00 AM,29.053,0.0,,,,
3450,12/03/19 02:00:00 AM,29.053,0.0,,,,
3451,12/03/19 03:00:00 AM,29.053,0.0,,,,
3452,12/03/19 04:00:00 AM,29.053,0.0,,,,
3453,12/03/19 05:00:00 AM,28.953,0.0,,,,
3454,12/03/19 06:00:00 AM,28.953,0.0,,,,
3455,12/03/19 07:00:00 AM,28.953,279.9,,,,
3456,12/03/19 08:00:00 AM,29.053,613.5,,,,
3457,12/03/19 09:00:00 AM,29.252,1722.2,,,,
3458,12/03/19 10:00:00 AM,29.252,2411.1,,,,
3459,12/03/19 11:00:00 AM,29.352,4822.3,,,,
3460,12/03/19 12:00:00 PM,29.352,2066.7,,,,
3461,12/03/19 01:00:00 PM,29.252,2497.2,,,,
3462,12/03/19 02:00:00 PM,29.152,441.3,,,,
3463,12/03/19 03:00:00 PM,29.252,1065.6,,,,
3464,12/03/19 04:00:00 PM,29.252,839.6,,,,
3465,12/03/19 05:00:00 PM,29.252,236.8,,,,
3466,12/03/19 06:00:00 PM,29.053,0.0,,,,
3467,12/03/19 07:00:00 PM,29.053,0.0,,,,
3468,12/03/19 08:00:00 PM,28.953,0.0,,,,
3469,12/03/19 09:00:00 PM,28.953,0.0,,,,
3470,12/03/19 10:00:00 PM,28.953,0.0,,,,
3471,12/03/19 11:00:00 PM,28.953,0.0,,,,
3472,12/04/19 12:00:00 AM,28.953,0.0,,,,
3473,12/04/19 01:00:00 AM,28.953,0.0,,,,
3474,12/04/19 02:00:00 AM,28.953,0.0,,,,
3475,12/04/19 03:00:00 AM,28.953,0.0,,,,
3476,12/04/19 04:00:00 AM,28.953,0.0,,,,
3477,12/04/19 05:00:00 AM,28.853,0.0,,,,
3478,12/04/19 06:00:00 AM,28.853,0.0,,,,
3479,12/04/19 07:00:00 AM,28.853,376.7,,,,
3480,12/04/19 08:00:00 AM,28.953,473.6,,,,
3481,12/04/19 09:00:00 AM,29.152,1151.7,,,,
3482,12/04/19 10:00:00 AM,29.053,1044.1,,,,
3483,12/04/19 11:00:00 AM,29.252,1141.0,,,,
3484,12/04/19 12:00:00 PM,29.152,893.4,,,,
3485,12/04/19 01:00:00 PM,29.252,904.2,,,,
3486,12/04/19 02:00:00 PM,29.152,1205.6,,,,
3487,12/04/19 03:00:00 PM,29.252,958.0,,,,
3488,12/04/19 04:00:00 PM,29.152,495.1,,,,
3489,12/04/19 05:00:00 PM,29.152,484.4,,,,
3490,12/04/19 06:00:00 PM,29.053,0.0,,,,
3491,12/04/19 07:00:00 PM,29.053,0.0,,,,
3492,12/04/19 08:00:00 PM,29.053,0.0,,,,
3493,12/04/19 09:00:00 PM,28.953,0.0,,,,
3494,12/04/19 10:00:00 PM,28.953,0.0,,,,
3495,12/04/19 11:00:00 PM,28.953,0.0,,,,
3496,12/05/19 12:00:00 AM,28.953,0.0,,,,
3497,12/05/19 01:00:00 AM,28.953,0.0,,,,
3498,12/05/19 02:00:00 AM,28.953,0.0,,,,
3499,12/05/19 03:00:00 AM,28.953,0.0,,,,
3500,12/05/19 04:00:00 AM,28.953,0.0,,,,
3501,12/05/19 05:00:00 AM,28.853,0.0,,,,
3502,12/05/19 06:00:00 AM,28.853,0.0,,,,
3503,12/05/19 07:00:00 AM,28.953,129.2,,,,
3504,12/05/19 08:00:00 AM,29.152,699.7,,,,
3505,12/05/19 09:00:00 AM,29.252,4305.6,,,,
3506,12/05/19 10:00:00 AM,29.352,6544.5,,,,
3507,12/05/19 11:00:00 AM,29.252,1808.3,,,,
3508,12/05/19 12:00:00 PM,29.152,990.3,,,,
3509,12/05/19 01:00:00 PM,29.252,3616.7,,,,
3510,12/05/19 02:00:00 PM,29.152,990.3,,,,
3511,12/05/19 03:00:00 PM,29.152,947.2,,,,
3512,12/05/19 04:00:00 PM,29.152,990.3,,,,
3513,12/05/19 05:00:00 PM,29.053,344.4,,,,
3514,12/05/19 06:00:00 PM,28.953,0.0,,,,
3515,12/05/19 07:00:00 PM,28.953,0.0,,,,
3516,12/05/19 08:00:00 PM,28.953,0.0,,,,
3517,12/05/19 09:00:00 PM,28.953,0.0,,,,
3518,12/05/19 10:00:00 PM,28.953,0.0,,,,
3519,12/05/19 11:00:00 PM,28.953,0.0,,,,
3520,12/06/19 12:00:00 AM,28.953,0.0,,,,
3521,12/06/19 01:00:00 AM,28.953,0.0,,,,
3522,12/06/19 02:00:00 AM,28.953,0.0,,,,
3523,12/06/19 03:00:00 AM,28.953,0.0,,,,
3524,12/06/19 04:00:00 AM,28.953,0.0,,,,
3525,12/06/19 05:00:00 AM,28.853,0.0,,,,
3526,12/06/19 06:00:00 AM,28.853,0.0,,,,
3527,12/06/19 07:00:00 AM,28.853,43.1,,,,
3528,12/06/19 08:00:00 AM,28.853,656.6,,,,
3529,12/06/19 09:00:00 AM,29.053,1044.1,,,,
3530,12/06/19 10:00:00 AM,29.352,6544.5,,,,
3531,12/06/19 11:00:00 AM,29.452,6200.0,,,,
3532,12/06/19 12:00:00 PM,29.452,3272.2,,,,
3533,12/06/19 01:00:00 PM,29.252,1980.6,,,,
3534,12/06/19 02:00:00 PM,29.152,645.8,,,,
3535,12/06/19 03:00:00 PM,29.152,1550.0,,,,
3536,12/06/19 04:00:00 PM,29.053,592.0,,,,
3537,12/06/19 05:00:00 PM,29.053,118.4,,,,
3538,12/06/19 06:00:00 PM,28.953,0.0,,,,
3539,12/06/19 07:00:00 PM,28.953,0.0,,,,
3540,12/06/19 08:00:00 PM,28.853,0.0,,,,
3541,12/06/19 09:00:00 PM,28.853,0.0,,,,
3542,12/06/19 10:00:00 PM,28.853,0.0,,,,
3543,12/06/19 11:00:00 PM,28.853,0.0,,,,
3544,12/07/19 12:00:00 AM,28.853,0.0,,,,
3545,12/07/19 01:00:00 AM,28.853,0.0,,,,
3546,12/07/19 02:00:00 AM,28.853,0.0,,,,
3547,12/07/19 03:00:00 AM,28.853,0.0,,,,
3548,12/07/19 04:00:00 AM,28.853,0.0,,,,
3549,12/07/19 05:00:00 AM,28.853,0.0,,,,
3550,12/07/19 06:00:00 AM,28.853,0.0,,,,
3551,12/07/19 07:00:00 AM,28.853,96.9,,,,
3552,12/07/19 08:00:00 AM,29.053,1280.9,,,,
3553,12/07/19 09:00:00 AM,29.252,516.7,,,,
3554,12/07/19 10:00:00 AM,29.452,2152.8,,,,
3555,12/07/19 11:00:00 AM,29.452,5166.7,,,,
3556,12/07/19 12:00:00 PM,29.152,839.6,,,,
3557,12/07/19 01:00:00 PM,29.252,1259.4,,,,
3558,12/07/19 02:00:00 PM,29.252,871.9,,,,
3559,12/07/19 03:00:00 PM,29.252,624.3,,,,
3560,12/07/19 04:00:00 PM,29.053,495.1,,,,
3561,12/07/19 05:00:00 PM,28.953,366.0,,,,
3562,12/07/19 06:00:00 PM,28.853,0.0,,,,
3563,12/07/19 07:00:00 PM,28.953,0.0,,,,
3564,12/07/19 08:00:00 PM,28.953,0.0,,,,
3565,12/07/19 09:00:00 PM,28.853,0.0,,,,
3566,12/07/19 10:00:00 PM,28.853,0.0,,,,
3567,12/07/19 11:00:00 PM,28.853,0.0,,,,
3568,12/08/19 12:00:00 AM,28.853,0.0,,,,
3569,12/08/19 01:00:00 AM,28.853,0.0,,,,
3570,12/08/19 02:00:00 AM,28.853,0.0,,,,
3571,12/08/19 03:00:00 AM,28.853,0.0,,,,
3572,12/08/19 04:00:00 AM,28.853,0.0,,,,
3573,12/08/19 05:00:00 AM,28.853,0.0,,,,
3574,12/08/19 06:00:00 AM,28.853,0.0,,,,
3575,12/08/19 07:00:00 AM,28.853,86.1,,,,
3576,12/08/19 08:00:00 AM,29.053,538.2,,,,
3577,12/08/19 09:00:00 AM,29.252,1227.1,,,,
3578,12/08/19 10:00:00 AM,29.352,2669.5,,,,
3579,12/08/19 11:00:00 AM,29.352,3788.9,,,,
3580,12/08/19 12:00:00 PM,29.452,2497.2,,,,
3581,12/08/19 01:00:00 PM,29.352,2497.2,,,,
3582,12/08/19 02:00:00 PM,29.252,979.5,,,,
3583,12/08/19 03:00:00 PM,29.352,1162.5,,,,
3584,12/08/19 04:00:00 PM,29.252,549.0,,,,
3585,12/08/19 05:00:00 PM,28.953,236.8,,,,
3586,12/08/19 06:00:00 PM,28.853,0.0,,,,
3587,12/08/19 07:00:00 PM,28.853,0.0,,,,
3588,12/08/19 08:00:00 PM,28.853,0.0,,,,
3589,12/08/19 09:00:00 PM,28.853,0.0,,,,
3590,12/08/19 10:00:00 PM,28.853,0.0,,,,
3591,12/08/19 11:00:00 PM,28.853,0.0,,,,
3592,12/09/19 12:00:00 AM,28.853,0.0,,,,
3593,12/09/19 01:00:00 AM,28.853,0.0,,,,
3594,12/09/19 02:00:00 AM,28.853,0.0,,,,
3595,12/09/19 03:00:00 AM,28.853,0.0,,,,
3596,12/09/19 04:00:00 AM,28.853,0.0,,,,
3597,12/09/19 05:00:00 AM,28.853,0.0,,,,
3598,12/09/19 06:00:00 AM,28.853,0.0,,,,
3599,12/09/19 07:00:00 AM,28.853,75.3,,,,
3600,12/09/19 08:00:00 AM,29.053,430.6,,,,
3601,12/09/19 09:00:00 AM,29.152,1184.0,,,,
3602,12/09/19 10:00:00 AM,29.352,4133.4,,,,
3603,12/09/19 11:00:00 AM,29.552,3100.0,,,,
3604,12/09/19 12:00:00 PM,29.552,1808.3,,,,
3605,12/09/19 01:00:00 PM,29.452,2238.9,,,,
3606,12/09/19 02:00:00 PM,29.652,2411.1,,,,
3607,12/09/19 03:00:00 PM,29.652,839.6,,,,
3608,12/09/19 04:00:00 PM,29.552,1033.3,,,,
3609,12/09/19 05:00:00 PM,29.352,193.8,,,,
3610,12/09/19 06:00:00 PM,29.152,0.0,,,,
3611,12/09/19 07:00:00 PM,29.252,0.0,,,,
3612,12/09/19 08:00:00 PM,29.152,0.0,,,,
3613,12/09/19 09:00:00 PM,29.152,0.0,,,,
3614,12/09/19 10:00:00 PM,29.053,0.0,,,,
3615,12/09/19 11:00:00 PM,29.053,0.0,,,,
3616,12/10/19 12:00:00 AM,28.754,0.0,,,,
3617,12/10/19 01:00:00 AM,28.555,0.0,,,,
3618,12/10/19 02:00:00 AM,28.754,0.0,,,,
3619,12/10/19 03:00:00 AM,28.853,0.0,,,,
3620,12/10/19 04:00:00 AM,28.853,0.0,,,,
3621,12/10/19 05:00:00 AM,28.853,0.0,,,,
3622,12/10/19 06:00:00 AM,28.853,0.0,,,,
3623,12/10/19 07:00:00 AM,28.853,53.8,,,,
3624,12/10/19 08:00:00 AM,29.053,538.2,,,,
3625,12/10/19 09:00:00 AM,29.252,839.6,,,,
3626,12/10/19 10:00:00 AM,29.352,1463.9,,,,
