"Plot Title: 10793196"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10793196, SEN S/N: 10793196)","Intensity, Lux (LGR S/N: 10793196, SEN S/N: 10793196)","End Of File (LGR S/N: 10793196)"
2204,07/22/16 10:10:00 PM,30.760,0.0,
2205,07/22/16 10:20:00 PM,30.760,0.0,
2206,07/22/16 10:30:00 PM,30.760,0.0,
2207,07/22/16 10:40:00 PM,30.760,0.0,
2208,07/22/16 10:50:00 PM,30.760,0.0,
2209,07/22/16 11:00:00 PM,30.760,0.0,
2210,07/22/16 11:10:00 PM,30.760,0.0,
2211,07/22/16 11:20:00 PM,30.760,0.0,
2212,07/22/16 11:30:00 PM,30.760,0.0,
2213,07/22/16 11:40:00 PM,30.760,0.0,
2214,07/22/16 11:50:00 PM,30.760,0.0,
2215,07/23/16 12:00:00 AM,30.760,0.0,
2216,07/23/16 12:10:00 AM,30.760,0.0,
2217,07/23/16 12:20:00 AM,30.659,0.0,
2218,07/23/16 12:30:00 AM,30.659,0.0,
2219,07/23/16 12:40:00 AM,30.659,0.0,
2220,07/23/16 12:50:00 AM,30.558,0.0,
2221,07/23/16 01:00:00 AM,30.558,0.0,
2222,07/23/16 01:10:00 AM,30.558,0.0,
2223,07/23/16 01:20:00 AM,30.558,0.0,
2224,07/23/16 01:30:00 AM,30.558,0.0,
2225,07/23/16 01:40:00 AM,30.558,0.0,
2226,07/23/16 01:50:00 AM,30.558,0.0,
2227,07/23/16 02:00:00 AM,30.558,0.0,
2228,07/23/16 02:10:00 AM,30.558,0.0,
2229,07/23/16 02:20:00 AM,30.457,0.0,
2230,07/23/16 02:30:00 AM,30.457,0.0,
2231,07/23/16 02:40:00 AM,30.457,0.0,
2232,07/23/16 02:50:00 AM,30.356,0.0,
2233,07/23/16 03:00:00 AM,30.255,0.0,
2234,07/23/16 03:10:00 AM,30.356,0.0,
2235,07/23/16 03:20:00 AM,30.457,0.0,
2236,07/23/16 03:30:00 AM,30.457,0.0,
2237,07/23/16 03:40:00 AM,30.356,0.0,
2238,07/23/16 03:50:00 AM,30.154,0.0,
2239,07/23/16 04:00:00 AM,30.054,0.0,
2240,07/23/16 04:10:00 AM,30.154,0.0,
2241,07/23/16 04:20:00 AM,30.054,0.0,
2242,07/23/16 04:30:00 AM,29.953,0.0,
2243,07/23/16 04:40:00 AM,29.953,0.0,
2244,07/23/16 04:50:00 AM,29.953,0.0,
2245,07/23/16 05:00:00 AM,29.953,0.0,
2246,07/23/16 05:10:00 AM,29.953,0.0,
2247,07/23/16 05:20:00 AM,29.953,0.0,
2248,07/23/16 05:30:00 AM,29.953,0.0,
2249,07/23/16 05:40:00 AM,29.953,0.0,
2250,07/23/16 05:50:00 AM,30.054,0.0,
2251,07/23/16 06:00:00 AM,30.054,32.3,
2252,07/23/16 06:10:00 AM,29.953,150.7,
2253,07/23/16 06:20:00 AM,29.953,538.2,
2254,07/23/16 06:30:00 AM,30.054,1044.1,
2255,07/23/16 06:40:00 AM,30.054,1636.1,
2256,07/23/16 06:50:00 AM,30.154,2411.1,
2257,07/23/16 07:00:00 AM,30.154,3272.2,
2258,07/23/16 07:10:00 AM,30.255,4133.4,
2259,07/23/16 07:20:00 AM,30.356,4477.8,
2260,07/23/16 07:30:00 AM,30.356,5166.7,
2261,07/23/16 07:40:00 AM,30.457,6200.0,
2262,07/23/16 07:50:00 AM,30.457,9300.1,
2263,07/23/16 08:00:00 AM,30.558,6544.5,
2264,07/23/16 08:10:00 AM,30.558,6544.5,
2265,07/23/16 08:20:00 AM,30.659,7233.4,
2266,07/23/16 08:30:00 AM,30.760,9300.1,
2267,07/23/16 08:40:00 AM,30.862,7233.4,
2268,07/23/16 08:50:00 AM,30.862,8266.7,
2269,07/23/16 09:00:00 AM,30.963,24800.2,
2270,07/23/16 09:10:00 AM,31.064,20666.8,
2271,07/23/16 09:20:00 AM,31.166,14466.8,
2272,07/23/16 09:30:00 AM,31.166,17911.2,
2273,07/23/16 09:40:00 AM,31.370,18600.1,
2274,07/23/16 09:50:00 AM,31.370,16533.4,
2275,07/23/16 10:00:00 AM,31.574,39955.8,
2276,07/23/16 10:10:00 AM,31.676,57867.0,
2277,07/23/16 10:20:00 AM,31.778,20666.8,
2278,07/23/16 10:30:00 AM,31.880,16533.4,
2279,07/23/16 10:40:00 AM,31.983,30311.3,
2280,07/23/16 10:50:00 AM,32.086,17222.3,
2281,07/23/16 11:00:00 AM,32.291,30311.3,
2282,07/23/16 11:10:00 AM,32.394,19977.9,
2283,07/23/16 11:20:00 AM,32.394,19289.0,
2284,07/23/16 11:30:00 AM,32.394,20666.8,
2285,07/23/16 11:40:00 AM,32.704,28933.5,
2286,07/23/16 11:50:00 AM,32.704,55111.5,
2287,07/23/16 12:00:00 PM,32.497,12400.1,
2288,07/23/16 12:10:00 PM,32.497,110223.0,
2289,07/23/16 12:20:00 PM,32.600,88178.4,
2290,07/23/16 12:30:00 PM,33.014,46844.8,
2291,07/23/16 12:40:00 PM,33.222,115734.1,
2292,07/23/16 12:50:00 PM,33.222,57867.0,
2293,07/23/16 01:00:00 PM,32.807,23422.4,
2294,07/23/16 01:10:00 PM,33.118,44089.2,
2295,07/23/16 01:20:00 PM,33.535,17911.2,
2296,07/23/16 01:30:00 PM,33.430,14466.8,
2297,07/23/16 01:40:00 PM,33.848,19289.0,
2298,07/23/16 01:50:00 PM,34.058,17911.2,
2299,07/23/16 02:00:00 PM,35.115,24800.2,
2300,07/23/16 02:10:00 PM,34.691,20666.8,
2301,07/23/16 02:20:00 PM,34.691,41333.6,
2302,07/23/16 02:30:00 PM,34.691,13089.0,
2303,07/23/16 02:40:00 PM,34.691,24800.2,
2304,07/23/16 02:50:00 PM,34.479,42711.4,
2305,07/23/16 03:00:00 PM,35.115,30311.3,
2306,07/23/16 03:10:00 PM,34.163,14466.8,
2307,07/23/16 03:20:00 PM,33.743,8266.7,
2308,07/23/16 03:30:00 PM,33.535,9300.1,
2309,07/23/16 03:40:00 PM,33.326,3616.7,
2310,07/23/16 03:50:00 PM,33.222,7577.8,
2311,07/23/16 04:00:00 PM,33.535,16533.4,
2312,07/23/16 04:10:00 PM,33.848,13777.9,
2313,07/23/16 04:20:00 PM,33.639,14466.8,
2314,07/23/16 04:30:00 PM,33.743,22044.6,
2315,07/23/16 04:40:00 PM,33.953,17222.3,
2316,07/23/16 04:50:00 PM,33.953,14466.8,
2317,07/23/16 05:00:00 PM,33.743,9300.1,
2318,07/23/16 05:10:00 PM,33.535,4650.0,
2319,07/23/16 05:20:00 PM,33.326,3100.0,
2320,07/23/16 05:30:00 PM,33.222,3616.7,
2321,07/23/16 05:40:00 PM,33.222,4822.3,
2322,07/23/16 05:50:00 PM,33.222,4477.8,
2323,07/23/16 06:00:00 PM,33.118,3616.7,
2324,07/23/16 06:10:00 PM,33.014,2755.6,
2325,07/23/16 06:20:00 PM,33.014,1894.5,
2326,07/23/16 06:30:00 PM,32.911,1119.5,
2327,07/23/16 06:40:00 PM,32.807,495.1,
2328,07/23/16 06:50:00 PM,33.014,150.7,
2329,07/23/16 07:00:00 PM,33.222,21.5,
2330,07/23/16 07:10:00 PM,33.326,0.0,
2331,07/23/16 07:20:00 PM,33.014,0.0,
2332,07/23/16 07:30:00 PM,32.086,0.0,
2333,07/23/16 07:40:00 PM,31.472,0.0,
2334,07/23/16 07:50:00 PM,31.166,0.0,
2335,07/23/16 08:00:00 PM,31.166,0.0,
2336,07/23/16 08:10:00 PM,31.064,0.0,
2337,07/23/16 08:20:00 PM,30.862,0.0,
2338,07/23/16 08:30:00 PM,30.862,0.0,
2339,07/23/16 08:40:00 PM,30.862,0.0,
2340,07/23/16 08:50:00 PM,30.862,0.0,
2341,07/23/16 09:00:00 PM,30.862,0.0,
2342,07/23/16 09:10:00 PM,30.862,0.0,
2343,07/23/16 09:20:00 PM,30.760,0.0,
2344,07/23/16 09:30:00 PM,30.760,0.0,
2345,07/23/16 09:40:00 PM,30.760,0.0,
2346,07/23/16 09:50:00 PM,30.760,0.0,
2347,07/23/16 10:00:00 PM,30.760,0.0,
2348,07/23/16 10:10:00 PM,30.760,0.0,
2349,07/23/16 10:20:00 PM,30.760,0.0,
2350,07/23/16 10:30:00 PM,30.760,0.0,
2351,07/23/16 10:40:00 PM,30.760,0.0,
2352,07/23/16 10:50:00 PM,30.760,0.0,
2353,07/23/16 11:00:00 PM,30.760,0.0,
2354,07/23/16 11:10:00 PM,30.760,0.0,
2355,07/23/16 11:20:00 PM,30.760,0.0,
2356,07/23/16 11:30:00 PM,30.659,0.0,
2357,07/23/16 11:40:00 PM,30.659,0.0,
2358,07/23/16 11:50:00 PM,30.659,0.0,
2359,07/24/16 12:00:00 AM,30.659,0.0,
2360,07/24/16 12:10:00 AM,30.659,0.0,
2361,07/24/16 12:20:00 AM,30.659,0.0,
2362,07/24/16 12:30:00 AM,30.659,0.0,
2363,07/24/16 12:40:00 AM,30.659,0.0,
2364,07/24/16 12:50:00 AM,30.659,0.0,
2365,07/24/16 01:00:00 AM,30.659,0.0,
2366,07/24/16 01:10:00 AM,30.659,0.0,
2367,07/24/16 01:20:00 AM,30.558,0.0,
2368,07/24/16 01:30:00 AM,30.558,0.0,
2369,07/24/16 01:40:00 AM,30.659,0.0,
2370,07/24/16 01:50:00 AM,30.659,0.0,
2371,07/24/16 02:00:00 AM,30.659,0.0,
2372,07/24/16 02:10:00 AM,30.558,0.0,
2373,07/24/16 02:20:00 AM,30.558,0.0,
2374,07/24/16 02:30:00 AM,30.558,0.0,
2375,07/24/16 02:40:00 AM,30.457,0.0,
2376,07/24/16 02:50:00 AM,30.457,0.0,
2377,07/24/16 03:00:00 AM,30.356,0.0,
2378,07/24/16 03:10:00 AM,30.255,0.0,
2379,07/24/16 03:20:00 AM,30.356,0.0,
2380,07/24/16 03:30:00 AM,30.356,0.0,
2381,07/24/16 03:40:00 AM,30.457,0.0,
2382,07/24/16 03:50:00 AM,30.558,0.0,
2383,07/24/16 04:00:00 AM,30.558,0.0,
2384,07/24/16 04:10:00 AM,30.457,0.0,
2385,07/24/16 04:20:00 AM,30.255,0.0,
2386,07/24/16 04:30:00 AM,30.154,0.0,
2387,07/24/16 04:40:00 AM,30.154,0.0,
2388,07/24/16 04:50:00 AM,30.054,0.0,
2389,07/24/16 05:00:00 AM,29.953,0.0,
2390,07/24/16 05:10:00 AM,29.853,0.0,
2391,07/24/16 05:20:00 AM,29.953,0.0,
2392,07/24/16 05:30:00 AM,29.853,0.0,
2393,07/24/16 05:40:00 AM,29.853,0.0,
2394,07/24/16 05:50:00 AM,29.853,0.0,
2395,07/24/16 06:00:00 AM,29.853,64.6,
2396,07/24/16 06:10:00 AM,29.752,247.6,
2397,07/24/16 06:20:00 AM,29.853,516.7,
2398,07/24/16 06:30:00 AM,29.853,764.2,
2399,07/24/16 06:40:00 AM,29.853,1001.0,
2400,07/24/16 06:50:00 AM,29.853,2927.8,
2401,07/24/16 07:00:00 AM,29.953,1722.2,
2402,07/24/16 07:10:00 AM,30.054,4477.8,
2403,07/24/16 07:20:00 AM,30.054,3100.0,
2404,07/24/16 07:30:00 AM,30.054,2152.8,
2405,07/24/16 07:40:00 AM,30.054,2152.8,
2406,07/24/16 07:50:00 AM,30.255,16533.4,
2407,07/24/16 08:00:00 AM,30.457,12400.1,
2408,07/24/16 08:10:00 AM,30.558,10677.8,
2409,07/24/16 08:20:00 AM,30.659,5338.9,
2410,07/24/16 08:30:00 AM,30.760,16533.4,
2411,07/24/16 08:40:00 AM,30.862,9300.1,
2412,07/24/16 08:50:00 AM,30.862,7233.4,
2413,07/24/16 09:00:00 AM,30.862,8266.7,
2414,07/24/16 09:10:00 AM,30.760,5511.1,
2415,07/24/16 09:20:00 AM,30.760,7577.8,
2416,07/24/16 09:30:00 AM,30.963,7233.4,
2417,07/24/16 09:40:00 AM,31.370,35822.5,
2418,07/24/16 09:50:00 AM,31.370,14466.8,
2419,07/24/16 10:00:00 AM,31.880,34444.7,
2420,07/24/16 10:10:00 AM,31.880,24800.2,
2421,07/24/16 10:20:00 AM,31.983,16533.4,
2422,07/24/16 10:30:00 AM,31.778,17222.3,
2423,07/24/16 10:40:00 AM,31.676,7233.4,
2424,07/24/16 10:50:00 AM,32.291,104711.8,
2425,07/24/16 11:00:00 AM,32.497,74400.5,
2426,07/24/16 11:10:00 AM,32.291,7577.8,
2427,07/24/16 11:20:00 AM,31.983,13089.0,
2428,07/24/16 11:30:00 AM,31.880,7577.8,
2429,07/24/16 11:40:00 AM,32.291,8611.2,
2430,07/24/16 11:50:00 AM,32.497,49600.3,
2431,07/24/16 12:00:00 PM,32.497,41333.6,
2432,07/24/16 12:10:00 PM,32.807,34444.7,
2433,07/24/16 12:20:00 PM,32.807,41333.6,
2434,07/24/16 12:30:00 PM,32.291,11022.3,
2435,07/24/16 12:40:00 PM,32.807,39955.8,
2436,07/24/16 12:50:00 PM,32.911,26178.0,
2437,07/24/16 01:00:00 PM,32.911,8266.7,
2438,07/24/16 01:10:00 PM,33.222,57867.0,
2439,07/24/16 01:20:00 PM,33.430,22044.6,
2440,07/24/16 01:30:00 PM,32.807,30311.3,
2441,07/24/16 01:40:00 PM,33.535,24800.2,
2442,07/24/16 01:50:00 PM,33.535,26178.0,
2443,07/24/16 02:00:00 PM,33.535,27555.7,
2444,07/24/16 02:10:00 PM,34.163,31689.1,
2445,07/24/16 02:20:00 PM,34.268,42711.4,
2446,07/24/16 02:30:00 PM,34.585,20666.8,
2447,07/24/16 02:40:00 PM,34.479,22044.6,
2448,07/24/16 02:50:00 PM,34.585,27555.7,
2449,07/24/16 03:00:00 PM,34.479,6200.0,
2450,07/24/16 03:10:00 PM,34.796,21355.7,
2451,07/24/16 03:20:00 PM,34.058,5511.1,
2452,07/24/16 03:30:00 PM,34.796,10677.8,
2453,07/24/16 03:40:00 PM,34.268,44089.2,
2454,07/24/16 03:50:00 PM,33.953,31689.1,
2455,07/24/16 04:00:00 PM,34.163,9644.5,
2456,07/24/16 04:10:00 PM,34.479,26178.0,
2457,07/24/16 04:20:00 PM,33.639,3961.1,
2458,07/24/16 04:30:00 PM,33.222,3100.0,
2459,07/24/16 04:40:00 PM,33.326,14466.8,
2460,07/24/16 04:50:00 PM,33.639,9644.5,
2461,07/24/16 05:00:00 PM,33.535,9644.5,
2462,07/24/16 05:10:00 PM,33.535,13089.0,
2463,07/24/16 05:20:00 PM,33.430,7233.4,
2464,07/24/16 05:30:00 PM,33.326,4305.6,
2465,07/24/16 05:40:00 PM,33.222,3100.0,
2466,07/24/16 05:50:00 PM,33.118,6544.5,
2467,07/24/16 06:00:00 PM,33.014,3444.5,
2468,07/24/16 06:10:00 PM,32.911,1313.2,
2469,07/24/16 06:20:00 PM,32.704,925.7,
2470,07/24/16 06:30:00 PM,32.704,559.7,
2471,07/24/16 06:40:00 PM,32.704,301.4,
2472,07/24/16 06:50:00 PM,32.807,107.6,
2473,07/24/16 07:00:00 PM,33.014,10.8,
2474,07/24/16 07:10:00 PM,33.118,0.0,
2475,07/24/16 07:20:00 PM,32.704,0.0,
2476,07/24/16 07:30:00 PM,31.983,0.0,
2477,07/24/16 07:40:00 PM,31.370,0.0,
2478,07/24/16 07:50:00 PM,30.963,0.0,
2479,07/24/16 08:00:00 PM,30.659,0.0,
2480,07/24/16 08:10:00 PM,30.558,0.0,
2481,07/24/16 08:20:00 PM,30.457,0.0,
2482,07/24/16 08:30:00 PM,30.457,0.0,
2483,07/24/16 08:40:00 PM,30.356,0.0,
2484,07/24/16 08:50:00 PM,30.356,0.0,
2485,07/24/16 09:00:00 PM,30.356,0.0,
2486,07/24/16 09:10:00 PM,30.356,0.0,
2487,07/24/16 09:20:00 PM,30.356,0.0,
2488,07/24/16 09:30:00 PM,30.356,0.0,
2489,07/24/16 09:40:00 PM,30.356,0.0,
2490,07/24/16 09:50:00 PM,30.356,0.0,
2491,07/24/16 10:00:00 PM,30.255,0.0,
2492,07/24/16 10:10:00 PM,30.255,0.0,
2493,07/24/16 10:20:00 PM,30.356,0.0,
2494,07/24/16 10:30:00 PM,30.356,0.0,
2495,07/24/16 10:40:00 PM,30.356,0.0,
2496,07/24/16 10:50:00 PM,30.457,0.0,
2497,07/24/16 11:00:00 PM,30.457,0.0,
2498,07/24/16 11:10:00 PM,30.558,0.0,
2499,07/24/16 11:20:00 PM,30.558,0.0,
2500,07/24/16 11:30:00 PM,30.558,0.0,
2501,07/24/16 11:40:00 PM,30.558,0.0,
2502,07/24/16 11:50:00 PM,30.457,0.0,
2503,07/25/16 12:00:00 AM,30.356,0.0,
2504,07/25/16 12:10:00 AM,30.255,0.0,
2505,07/25/16 12:20:00 AM,30.154,0.0,
2506,07/25/16 12:30:00 AM,30.154,0.0,
2507,07/25/16 12:40:00 AM,30.154,0.0,
2508,07/25/16 12:50:00 AM,30.154,0.0,
2509,07/25/16 01:00:00 AM,30.255,0.0,
2510,07/25/16 01:10:00 AM,30.255,0.0,
2511,07/25/16 01:20:00 AM,30.356,0.0,
2512,07/25/16 01:30:00 AM,30.154,0.0,
2513,07/25/16 01:40:00 AM,30.154,0.0,
2514,07/25/16 01:50:00 AM,30.154,0.0,
2515,07/25/16 02:00:00 AM,30.154,0.0,
2516,07/25/16 02:10:00 AM,30.154,0.0,
2517,07/25/16 02:20:00 AM,30.154,0.0,
2518,07/25/16 02:30:00 AM,30.154,0.0,
2519,07/25/16 02:40:00 AM,30.054,0.0,
2520,07/25/16 02:50:00 AM,30.054,0.0,
2521,07/25/16 03:00:00 AM,30.054,0.0,
2522,07/25/16 03:10:00 AM,29.953,0.0,
2523,07/25/16 03:20:00 AM,29.953,0.0,
2524,07/25/16 03:30:00 AM,30.054,0.0,
2525,07/25/16 03:40:00 AM,29.953,0.0,
2526,07/25/16 03:50:00 AM,29.953,0.0,
2527,07/25/16 04:00:00 AM,29.953,0.0,
2528,07/25/16 04:10:00 AM,29.853,0.0,
2529,07/25/16 04:20:00 AM,29.752,0.0,
2530,07/25/16 04:30:00 AM,29.752,0.0,
2531,07/25/16 04:40:00 AM,29.752,0.0,
2532,07/25/16 04:50:00 AM,29.652,0.0,
2533,07/25/16 05:00:00 AM,29.552,0.0,
2534,07/25/16 05:10:00 AM,29.552,0.0,
2535,07/25/16 05:20:00 AM,29.552,0.0,
2536,07/25/16 05:30:00 AM,29.552,0.0,
2537,07/25/16 05:40:00 AM,29.552,0.0,
2538,07/25/16 05:50:00 AM,29.452,10.8,
2539,07/25/16 06:00:00 AM,29.452,129.2,
2540,07/25/16 06:10:00 AM,29.452,290.6,
2541,07/25/16 06:20:00 AM,29.452,602.8,
2542,07/25/16 06:30:00 AM,29.552,1033.3,
2543,07/25/16 06:40:00 AM,29.552,2152.8,
2544,07/25/16 06:50:00 AM,29.652,1980.6,
2545,07/25/16 07:00:00 AM,29.853,2066.7,
2546,07/25/16 07:10:00 AM,29.853,2755.6,
2547,07/25/16 07:20:00 AM,29.953,2755.6,
2548,07/25/16 07:30:00 AM,30.154,8611.2,
2549,07/25/16 07:40:00 AM,30.255,5338.9,
2550,07/25/16 07:50:00 AM,30.255,4133.4,
2551,07/25/16 08:00:00 AM,30.356,2755.6,
2552,07/25/16 08:10:00 AM,30.356,5511.1,
2553,07/25/16 08:20:00 AM,30.457,11022.3,
2554,07/25/16 08:30:00 AM,30.558,6544.5,
2555,07/25/16 08:40:00 AM,30.760,7577.8,
2556,07/25/16 08:50:00 AM,31.064,10677.8,
2557,07/25/16 09:00:00 AM,31.064,16533.4,
2558,07/25/16 09:10:00 AM,31.064,7577.8,
2559,07/25/16 09:20:00 AM,31.064,7233.4,
2560,07/25/16 09:30:00 AM,31.472,42711.4,
2561,07/25/16 09:40:00 AM,31.472,12400.1,
2562,07/25/16 09:50:00 AM,31.676,35822.5,
2563,07/25/16 10:00:00 AM,31.472,52355.9,
2564,07/25/16 10:10:00 AM,31.778,14466.8,
2565,07/25/16 10:20:00 AM,31.778,12400.1,
2566,07/25/16 10:30:00 AM,32.086,30311.3,
2567,07/25/16 10:40:00 AM,32.086,22044.6,
2568,07/25/16 10:50:00 AM,32.291,38578.0,
2569,07/25/16 11:00:00 AM,32.394,22044.6,
2570,07/25/16 11:10:00 AM,32.086,20666.8,
2571,07/25/16 11:20:00 AM,32.497,22044.6,
2572,07/25/16 11:30:00 AM,32.704,34444.7,
2573,07/25/16 11:40:00 AM,32.807,44089.2,
2574,07/25/16 11:50:00 AM,32.807,63378.2,
2575,07/25/16 12:00:00 PM,32.807,26178.0,
2576,07/25/16 12:10:00 PM,32.911,77156.1,
2577,07/25/16 12:20:00 PM,33.118,71644.9,
2578,07/25/16 12:30:00 PM,33.222,23422.4,
2579,07/25/16 12:40:00 PM,33.326,26178.0,
2580,07/25/16 12:50:00 PM,33.014,7577.8,
2581,07/25/16 01:00:00 PM,32.911,34444.7,
2582,07/25/16 01:10:00 PM,33.118,37200.2,
2583,07/25/16 01:20:00 PM,32.911,71644.9,
2584,07/25/16 01:30:00 PM,32.704,68889.3,
2585,07/25/16 01:40:00 PM,32.911,24800.2,
2586,07/25/16 01:50:00 PM,33.118,57867.0,
2587,07/25/16 02:00:00 PM,33.222,52355.9,
2588,07/25/16 02:10:00 PM,33.222,79911.6,
2589,07/25/16 02:20:00 PM,33.430,20666.8,
2590,07/25/16 02:30:00 PM,33.743,52355.9,
2591,07/25/16 02:40:00 PM,34.479,31689.1,
2592,07/25/16 02:50:00 PM,34.796,26178.0,
2593,07/25/16 03:00:00 PM,34.903,60622.6,
2594,07/25/16 03:10:00 PM,34.903,28933.5,
2595,07/25/16 03:20:00 PM,34.585,66133.8,
2596,07/25/16 03:30:00 PM,34.479,24800.2,
2597,07/25/16 03:40:00 PM,34.268,11711.2,
2598,07/25/16 03:50:00 PM,34.268,11022.3,
2599,07/25/16 04:00:00 PM,34.268,18600.1,
2600,07/25/16 04:10:00 PM,34.163,57867.0,
2601,07/25/16 04:20:00 PM,33.953,16533.4,
2602,07/25/16 04:30:00 PM,33.743,8266.7,
2603,07/25/16 04:40:00 PM,33.743,12400.1,
2604,07/25/16 04:50:00 PM,33.535,14466.8,
2605,07/25/16 05:00:00 PM,33.222,17222.3,
2606,07/25/16 05:10:00 PM,32.911,13777.9,
2607,07/25/16 05:20:00 PM,32.600,4305.6,
2608,07/25/16 05:30:00 PM,32.394,5511.1,
2609,07/25/16 05:40:00 PM,32.291,5511.1,
2610,07/25/16 05:50:00 PM,32.188,5511.1,
2611,07/25/16 06:00:00 PM,32.086,3616.7,
2612,07/25/16 06:10:00 PM,31.880,4133.4,
2613,07/25/16 06:20:00 PM,31.880,1550.0,
2614,07/25/16 06:30:00 PM,31.880,1097.9,
2615,07/25/16 06:40:00 PM,31.778,527.4,
2616,07/25/16 06:50:00 PM,31.880,183.0,
2617,07/25/16 07:00:00 PM,32.086,53.8,
2618,07/25/16 07:10:00 PM,32.188,0.0,
2619,07/25/16 07:20:00 PM,31.983,0.0,
2620,07/25/16 07:30:00 PM,31.574,0.0,
2621,07/25/16 07:40:00 PM,30.963,0.0,
2622,07/25/16 07:50:00 PM,30.558,0.0,
2623,07/25/16 08:00:00 PM,30.356,0.0,
2624,07/25/16 08:10:00 PM,30.255,0.0,
2625,07/25/16 08:20:00 PM,30.154,0.0,
2626,07/25/16 08:30:00 PM,30.154,0.0,
2627,07/25/16 08:40:00 PM,30.154,0.0,
2628,07/25/16 08:50:00 PM,30.054,0.0,
2629,07/25/16 09:00:00 PM,30.054,0.0,
2630,07/25/16 09:10:00 PM,30.054,0.0,
2631,07/25/16 09:20:00 PM,30.054,0.0,
2632,07/25/16 09:30:00 PM,29.953,0.0,
2633,07/25/16 09:40:00 PM,29.953,0.0,
2634,07/25/16 09:50:00 PM,30.054,0.0,
2635,07/25/16 10:00:00 PM,30.054,0.0,
2636,07/25/16 10:10:00 PM,30.054,0.0,
2637,07/25/16 10:20:00 PM,30.054,0.0,
2638,07/25/16 10:30:00 PM,30.054,0.0,
2639,07/25/16 10:40:00 PM,30.054,0.0,
2640,07/25/16 10:50:00 PM,29.953,0.0,
2641,07/25/16 11:00:00 PM,29.953,0.0,
2642,07/25/16 11:10:00 PM,29.953,0.0,
2643,07/25/16 11:20:00 PM,29.953,0.0,
2644,07/25/16 11:30:00 PM,29.953,0.0,
2645,07/25/16 11:40:00 PM,29.953,0.0,
2646,07/25/16 11:50:00 PM,29.953,0.0,
2647,07/26/16 12:00:00 AM,29.953,0.0,
2648,07/26/16 12:10:00 AM,29.953,0.0,
2649,07/26/16 12:20:00 AM,29.953,0.0,
2650,07/26/16 12:30:00 AM,29.853,0.0,
2651,07/26/16 12:40:00 AM,29.953,0.0,
2652,07/26/16 12:50:00 AM,29.853,0.0,
2653,07/26/16 01:00:00 AM,29.953,0.0,
2654,07/26/16 01:10:00 AM,29.853,0.0,
2655,07/26/16 01:20:00 AM,29.853,0.0,
2656,07/26/16 01:30:00 AM,29.853,0.0,
2657,07/26/16 01:40:00 AM,29.853,0.0,
2658,07/26/16 01:50:00 AM,29.853,0.0,
2659,07/26/16 02:00:00 AM,29.853,0.0,
2660,07/26/16 02:10:00 AM,29.853,0.0,
2661,07/26/16 02:20:00 AM,29.853,0.0,
2662,07/26/16 02:30:00 AM,29.752,0.0,
2663,07/26/16 02:40:00 AM,29.752,0.0,
2664,07/26/16 02:50:00 AM,29.652,0.0,
2665,07/26/16 03:00:00 AM,29.652,0.0,
2666,07/26/16 03:10:00 AM,29.552,0.0,
2667,07/26/16 03:20:00 AM,29.452,0.0,
2668,07/26/16 03:30:00 AM,29.252,0.0,
2669,07/26/16 03:40:00 AM,29.152,0.0,
2670,07/26/16 03:50:00 AM,29.053,0.0,
2671,07/26/16 04:00:00 AM,29.053,0.0,
2672,07/26/16 04:10:00 AM,28.953,0.0,
2673,07/26/16 04:20:00 AM,28.953,0.0,
2674,07/26/16 04:30:00 AM,28.853,0.0,
2675,07/26/16 04:40:00 AM,28.853,0.0,
2676,07/26/16 04:50:00 AM,28.754,0.0,
2677,07/26/16 05:00:00 AM,28.655,0.0,
2678,07/26/16 05:10:00 AM,28.655,0.0,
2679,07/26/16 05:20:00 AM,28.655,0.0,
2680,07/26/16 05:30:00 AM,28.655,0.0,
2681,07/26/16 05:40:00 AM,28.655,0.0,
2682,07/26/16 05:50:00 AM,28.655,0.0,
2683,07/26/16 06:00:00 AM,28.655,0.0,
2684,07/26/16 06:10:00 AM,28.655,10.8,
2685,07/26/16 06:20:00 AM,28.754,53.8,
2686,07/26/16 06:30:00 AM,28.555,139.9,
2687,07/26/16 06:40:00 AM,28.555,226.0,
2688,07/26/16 06:50:00 AM,28.456,430.6,
2689,07/26/16 07:00:00 AM,28.456,1194.8,
2690,07/26/16 07:10:00 AM,28.456,2238.9,
2691,07/26/16 07:20:00 AM,28.655,2325.0,
2692,07/26/16 07:30:00 AM,28.853,2927.8,
2693,07/26/16 07:40:00 AM,29.053,3788.9,
2694,07/26/16 07:50:00 AM,29.152,4305.6,
2695,07/26/16 08:00:00 AM,29.252,4822.3,
2696,07/26/16 08:10:00 AM,29.252,4133.4,
2697,07/26/16 08:20:00 AM,29.252,3100.0,
2698,07/26/16 08:30:00 AM,29.352,3616.7,
2699,07/26/16 08:40:00 AM,29.552,4650.0,
2700,07/26/16 08:50:00 AM,29.652,6200.0,
2701,07/26/16 09:00:00 AM,29.752,8266.7,
2702,07/26/16 09:10:00 AM,29.652,8266.7,
2703,07/26/16 09:20:00 AM,29.752,8611.2,
2704,07/26/16 09:30:00 AM,29.953,8611.2,
2705,07/26/16 09:40:00 AM,30.154,8266.7,
2706,07/26/16 09:50:00 AM,30.154,7233.4,
2707,07/26/16 10:00:00 AM,30.255,6544.5,
2708,07/26/16 10:10:00 AM,30.356,6544.5,
