"Plot Title: 10994952_Piti_Light"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10994952, SEN S/N: 10994952)","Intensity, Lux (LGR S/N: 10994952, SEN S/N: 10994952)","Coupler Attached (LGR S/N: 10994952)","Stopped (LGR S/N: 10994952)","End Of File (LGR S/N: 10994952)"
184,04/26/17 04:30:00 PM,30.154,8266.7,,,
185,04/26/17 04:40:00 PM,30.054,8611.2,,,
186,04/26/17 04:50:00 PM,29.953,5166.7,,,
187,04/26/17 05:00:00 PM,29.752,4305.6,,,
188,04/26/17 05:10:00 PM,29.652,3272.2,,,
189,04/26/17 05:20:00 PM,29.452,2669.5,,,
190,04/26/17 05:30:00 PM,29.452,2238.9,,,
191,04/26/17 05:40:00 PM,29.352,1636.1,,,
192,04/26/17 05:50:00 PM,29.352,1130.2,,,
193,04/26/17 06:00:00 PM,29.252,871.9,,,
194,04/26/17 06:10:00 PM,29.252,667.4,,,
195,04/26/17 06:20:00 PM,29.252,387.5,,,
196,04/26/17 06:30:00 PM,29.152,139.9,,,
197,04/26/17 06:40:00 PM,29.152,21.5,,,
198,04/26/17 06:50:00 PM,29.152,0.0,,,
199,04/26/17 07:00:00 PM,29.152,0.0,,,
200,04/26/17 07:10:00 PM,29.152,0.0,,,
201,04/26/17 07:20:00 PM,29.152,0.0,,,
202,04/26/17 07:30:00 PM,29.152,0.0,,,
203,04/26/17 07:40:00 PM,29.152,0.0,,,
204,04/26/17 07:50:00 PM,29.152,0.0,,,
205,04/26/17 08:00:00 PM,29.152,0.0,,,
206,04/26/17 08:10:00 PM,29.152,0.0,,,
207,04/26/17 08:20:00 PM,29.152,0.0,,,
208,04/26/17 08:30:00 PM,29.152,0.0,,,
209,04/26/17 08:40:00 PM,29.053,0.0,,,
210,04/26/17 08:50:00 PM,29.053,0.0,,,
211,04/26/17 09:00:00 PM,29.053,0.0,,,
212,04/26/17 09:10:00 PM,28.953,0.0,,,
213,04/26/17 09:20:00 PM,28.953,0.0,,,
214,04/26/17 09:30:00 PM,28.953,0.0,,,
215,04/26/17 09:40:00 PM,28.953,0.0,,,
216,04/26/17 09:50:00 PM,28.953,0.0,,,
217,04/26/17 10:00:00 PM,28.953,0.0,,,
218,04/26/17 10:10:00 PM,28.853,0.0,,,
219,04/26/17 10:20:00 PM,28.853,0.0,,,
220,04/26/17 10:30:00 PM,28.754,0.0,,,
221,04/26/17 10:40:00 PM,28.754,0.0,,,
222,04/26/17 10:50:00 PM,28.655,0.0,,,
223,04/26/17 11:00:00 PM,28.655,0.0,,,
224,04/26/17 11:10:00 PM,28.655,0.0,,,
225,04/26/17 11:20:00 PM,28.655,0.0,,,
226,04/26/17 11:30:00 PM,28.655,0.0,,,
227,04/26/17 11:40:00 PM,28.555,0.0,,,
228,04/26/17 11:50:00 PM,28.555,0.0,,,
229,04/27/17 12:00:00 AM,28.456,0.0,,,
230,04/27/17 12:10:00 AM,28.456,0.0,,,
231,04/27/17 12:20:00 AM,28.456,0.0,,,
232,04/27/17 12:30:00 AM,28.456,0.0,,,
233,04/27/17 12:40:00 AM,28.357,0.0,,,
234,04/27/17 12:50:00 AM,28.357,0.0,,,
235,04/27/17 01:00:00 AM,28.357,0.0,,,
236,04/27/17 01:10:00 AM,28.357,0.0,,,
237,04/27/17 01:20:00 AM,28.258,0.0,,,
238,04/27/17 01:30:00 AM,28.258,0.0,,,
239,04/27/17 01:40:00 AM,28.357,0.0,,,
240,04/27/17 01:50:00 AM,28.357,0.0,,,
241,04/27/17 02:00:00 AM,28.357,0.0,,,
242,04/27/17 02:10:00 AM,28.456,0.0,,,
243,04/27/17 02:20:00 AM,28.357,0.0,,,
244,04/27/17 02:30:00 AM,28.456,0.0,,,
245,04/27/17 02:40:00 AM,28.456,0.0,,,
