"Plot Title: 20600873"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 20600873, SEN S/N: 20600873)","Intensity, Lux (LGR S/N: 20600873, SEN S/N: 20600873)"
192,06/01/20 03:00:00 PM,32.188,66133.8
193,06/01/20 03:30:00 PM,31.983,28933.5
194,06/01/20 04:00:00 PM,31.574,11022.3
195,06/01/20 04:30:00 PM,31.268,9300.1
196,06/01/20 05:00:00 PM,31.064,8611.2
197,06/01/20 05:30:00 PM,31.166,3616.7
198,06/01/20 06:00:00 PM,31.064,2927.8
199,06/01/20 06:30:00 PM,30.457,688.9
200,06/01/20 07:00:00 PM,30.457,10.8
201,06/01/20 07:30:00 PM,30.760,0.0
202,06/01/20 08:00:00 PM,30.054,0.0
203,06/01/20 08:30:00 PM,29.752,0.0
204,06/01/20 09:00:00 PM,29.652,0.0
205,06/01/20 09:30:00 PM,29.452,0.0
206,06/01/20 10:00:00 PM,29.452,0.0
207,06/01/20 10:30:00 PM,29.252,0.0
208,06/01/20 11:00:00 PM,29.053,0.0
209,06/01/20 11:30:00 PM,28.754,0.0
210,06/02/20 12:00:00 AM,28.456,0.0
211,06/02/20 12:30:00 AM,28.357,0.0
212,06/02/20 01:00:00 AM,28.456,0.0
213,06/02/20 01:30:00 AM,28.555,0.0
214,06/02/20 02:00:00 AM,28.357,0.0
215,06/02/20 02:30:00 AM,28.357,0.0
216,06/02/20 03:00:00 AM,28.357,0.0
217,06/02/20 03:30:00 AM,28.357,0.0
218,06/02/20 04:00:00 AM,28.357,0.0
219,06/02/20 04:30:00 AM,28.258,0.0
220,06/02/20 05:00:00 AM,28.159,0.0
221,06/02/20 05:30:00 AM,28.060,0.0
222,06/02/20 06:00:00 AM,28.159,355.2
223,06/02/20 06:30:00 AM,28.258,1162.5
224,06/02/20 07:00:00 AM,28.258,11711.2
225,06/02/20 07:30:00 AM,28.357,11711.2
226,06/02/20 08:00:00 AM,28.357,20666.8
227,06/02/20 08:30:00 AM,28.754,22044.6
228,06/02/20 09:00:00 AM,29.053,74400.5
229,06/02/20 09:30:00 AM,29.452,132267.5
230,06/02/20 10:00:00 AM,30.255,31689.1
231,06/02/20 10:30:00 AM,30.862,15844.5
232,06/02/20 11:00:00 AM,30.963,18600.1
233,06/02/20 11:30:00 AM,31.778,49600.3
234,06/02/20 12:00:00 PM,32.600,33066.9
235,06/02/20 12:30:00 PM,32.291,143289.8
236,06/02/20 01:00:00 PM,31.983,38578.0
237,06/02/20 01:30:00 PM,32.188,15844.5
238,06/02/20 02:00:00 PM,32.291,22044.6
239,06/02/20 02:30:00 PM,32.497,46844.8
240,06/02/20 03:00:00 PM,32.188,57867.0
241,06/02/20 03:30:00 PM,31.880,22044.6
242,06/02/20 04:00:00 PM,31.574,41333.6
243,06/02/20 04:30:00 PM,31.268,16533.4
244,06/02/20 05:00:00 PM,31.064,5511.1
245,06/02/20 05:30:00 PM,30.760,4305.6
246,06/02/20 06:00:00 PM,30.558,1894.5
247,06/02/20 06:30:00 PM,30.255,624.3
248,06/02/20 07:00:00 PM,29.953,10.8
249,06/02/20 07:30:00 PM,30.054,0.0
250,06/02/20 08:00:00 PM,30.154,0.0
251,06/02/20 08:30:00 PM,29.853,0.0
252,06/02/20 09:00:00 PM,29.853,0.0
253,06/02/20 09:30:00 PM,29.652,0.0
254,06/02/20 10:00:00 PM,29.552,0.0
255,06/02/20 10:30:00 PM,29.452,0.0
