"Plot Title: Piti WL (10766780)"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10766780, SEN S/N: 10766780)","Temp, °C (LGR S/N: 10766780, SEN S/N: 10766780)"
11673,02/23/18 11:20:00 AM,116.024,28.655
11674,02/23/18 11:30:00 AM,115.914,28.555
11675,02/23/18 11:40:00 AM,116.261,28.655
11676,02/23/18 11:50:00 AM,116.531,28.555
11677,02/23/18 12:00:00 PM,116.178,28.655
11678,02/23/18 12:10:00 PM,116.237,28.655
11679,02/23/18 12:20:00 PM,116.893,28.754
11680,02/23/18 12:30:00 PM,116.608,28.754
11681,02/23/18 12:40:00 PM,116.858,28.754
11682,02/23/18 12:50:00 PM,116.300,28.754
11683,02/23/18 01:00:00 PM,116.564,28.853
11684,02/23/18 01:10:00 PM,116.330,28.953
11685,02/23/18 01:20:00 PM,115.947,28.853
11686,02/23/18 01:30:00 PM,115.673,28.853
11687,02/23/18 01:40:00 PM,115.370,28.655
11688,02/23/18 01:50:00 PM,117.146,28.853
11689,02/23/18 02:00:00 PM,116.030,28.853
11690,02/23/18 02:10:00 PM,115.112,28.754
11691,02/23/18 02:20:00 PM,115.679,28.655
11692,02/23/18 02:30:00 PM,115.442,28.655
11693,02/23/18 02:40:00 PM,115.026,28.655
11694,02/23/18 02:50:00 PM,114.480,28.655
11695,02/23/18 03:00:00 PM,114.100,28.655
11696,02/23/18 03:10:00 PM,114.076,28.655
11697,02/23/18 03:20:00 PM,113.458,28.655
11698,02/23/18 03:30:00 PM,113.325,28.555
11699,02/23/18 03:40:00 PM,113.351,28.655
11700,02/23/18 03:50:00 PM,112.781,28.655
11701,02/23/18 04:00:00 PM,112.473,28.655
11702,02/23/18 04:10:00 PM,112.104,28.655
11703,02/23/18 04:20:00 PM,112.262,28.754
11704,02/23/18 04:30:00 PM,111.668,28.754
11705,02/23/18 04:40:00 PM,111.754,28.853
11706,02/23/18 04:50:00 PM,111.347,28.754
11707,02/23/18 05:00:00 PM,111.205,28.754
11708,02/23/18 05:10:00 PM,111.145,28.754
11709,02/23/18 05:20:00 PM,110.952,28.655
11710,02/23/18 05:30:00 PM,110.703,28.655
11711,02/23/18 05:40:00 PM,110.213,28.555
11712,02/23/18 05:50:00 PM,110.177,28.555
11713,02/23/18 06:00:00 PM,110.165,28.555
11714,02/23/18 06:10:00 PM,109.937,28.456
11715,02/23/18 06:20:00 PM,109.821,28.555
11716,02/23/18 06:30:00 PM,109.744,28.357
11717,02/23/18 06:40:00 PM,109.886,28.357
11718,02/23/18 06:50:00 PM,109.670,28.258
11719,02/23/18 07:00:00 PM,109.560,28.159
11720,02/23/18 07:10:00 PM,109.714,28.159
11721,02/23/18 07:20:00 PM,109.691,28.159
11722,02/23/18 07:30:00 PM,109.486,28.060
11723,02/23/18 07:40:00 PM,109.614,27.961
11724,02/23/18 07:50:00 PM,109.483,27.961
11725,02/23/18 08:00:00 PM,109.744,27.961
11726,02/23/18 08:10:00 PM,109.575,27.862
11727,02/23/18 08:20:00 PM,109.789,27.862
11728,02/23/18 08:30:00 PM,109.857,27.764
11729,02/23/18 08:40:00 PM,109.905,27.764
11730,02/23/18 08:50:00 PM,110.142,27.764
11731,02/23/18 09:00:00 PM,110.282,27.665
11732,02/23/18 09:10:00 PM,110.389,27.665
11733,02/23/18 09:20:00 PM,110.852,27.665
11734,02/23/18 09:30:00 PM,110.757,27.665
11735,02/23/18 09:40:00 PM,110.926,27.764
11736,02/23/18 09:50:00 PM,111.107,27.862
11737,02/23/18 10:00:00 PM,111.508,27.764
11738,02/23/18 10:10:00 PM,111.570,27.862
11739,02/23/18 10:20:00 PM,111.772,27.862
11740,02/23/18 10:30:00 PM,112.105,27.862
11741,02/23/18 10:40:00 PM,112.093,27.862
11742,02/23/18 10:50:00 PM,112.390,27.862
11743,02/23/18 11:00:00 PM,112.722,27.862
11744,02/23/18 11:10:00 PM,112.781,27.862
11745,02/23/18 11:20:00 PM,113.054,27.862
11746,02/23/18 11:30:00 PM,113.244,27.862
11747,02/23/18 11:40:00 PM,113.185,27.862
11748,02/23/18 11:50:00 PM,113.767,27.862
11749,02/24/18 12:00:00 AM,113.541,27.862
11750,02/24/18 12:10:00 AM,114.171,27.862
11751,02/24/18 12:20:00 AM,113.779,27.862
11752,02/24/18 12:30:00 AM,114.384,27.862
11753,02/24/18 12:40:00 AM,114.755,27.961
11754,02/24/18 12:50:00 AM,114.800,27.862
11755,02/24/18 01:00:00 AM,115.073,27.862
11756,02/24/18 01:10:00 AM,115.595,27.862
11757,02/24/18 01:20:00 AM,115.192,27.862
11758,02/24/18 01:30:00 AM,114.785,27.764
11759,02/24/18 01:40:00 AM,115.367,27.764
11760,02/24/18 01:50:00 AM,115.488,27.862
11761,02/24/18 02:00:00 AM,115.560,27.862
11762,02/24/18 02:10:00 AM,115.120,27.862
11763,02/24/18 02:20:00 AM,115.465,27.862
11764,02/24/18 02:30:00 AM,115.794,27.764
11765,02/24/18 02:40:00 AM,116.126,27.764
11766,02/24/18 02:50:00 AM,115.046,27.764
11767,02/24/18 03:00:00 AM,115.643,27.862
11768,02/24/18 03:10:00 AM,115.331,27.764
11769,02/24/18 03:20:00 AM,114.927,27.764
11770,02/24/18 03:30:00 AM,115.411,27.665
11771,02/24/18 03:40:00 AM,114.536,27.764
11772,02/24/18 03:50:00 AM,114.987,27.764
11773,02/24/18 04:00:00 AM,114.236,27.665
11774,02/24/18 04:10:00 AM,114.093,27.665
11775,02/24/18 04:20:00 AM,114.161,27.567
11776,02/24/18 04:30:00 AM,114.007,27.567
11777,02/24/18 04:40:00 AM,113.856,27.665
11778,02/24/18 04:50:00 AM,113.808,27.665
11779,02/24/18 05:00:00 AM,113.547,27.665
11780,02/24/18 05:10:00 AM,113.215,27.665
11781,02/24/18 05:20:00 AM,113.060,27.665
11782,02/24/18 05:30:00 AM,112.977,27.665
11783,02/24/18 05:40:00 AM,112.832,27.567
11784,02/24/18 05:50:00 AM,112.654,27.567
11785,02/24/18 06:00:00 AM,112.642,27.567
11786,02/24/18 06:10:00 AM,112.856,27.567
11787,02/24/18 06:20:00 AM,112.562,27.665
11788,02/24/18 06:30:00 AM,112.977,27.665
11789,02/24/18 06:40:00 AM,112.808,27.567
11790,02/24/18 06:50:00 AM,112.728,27.665
11791,02/24/18 07:00:00 AM,112.606,27.567
11792,02/24/18 07:10:00 AM,112.645,27.665
11793,02/24/18 07:20:00 AM,112.669,27.665
11794,02/24/18 07:30:00 AM,112.808,27.567
11795,02/24/18 07:40:00 AM,112.716,27.665
11796,02/24/18 07:50:00 AM,112.396,27.665
11797,02/24/18 08:00:00 AM,112.577,27.764
11798,02/24/18 08:10:00 AM,112.793,27.862
11799,02/24/18 08:20:00 AM,112.710,27.862
11800,02/24/18 08:30:00 AM,112.737,27.961
11801,02/24/18 08:40:00 AM,112.879,27.961
11802,02/24/18 08:50:00 AM,112.927,27.961
11803,02/24/18 09:00:00 AM,113.057,27.961
11804,02/24/18 09:10:00 AM,113.200,27.961
11805,02/24/18 09:20:00 AM,113.512,28.060
11806,02/24/18 09:30:00 AM,113.559,28.060
11807,02/24/18 09:40:00 AM,113.455,28.159
11808,02/24/18 09:50:00 AM,113.933,28.258
11809,02/24/18 10:00:00 AM,114.013,28.159
11810,02/24/18 10:10:00 AM,114.227,28.159
11811,02/24/18 10:20:00 AM,114.907,28.258
11812,02/24/18 10:30:00 AM,114.150,28.357
11813,02/24/18 10:40:00 AM,114.806,28.456
11814,02/24/18 10:50:00 AM,115.272,28.555
11815,02/24/18 11:00:00 AM,115.355,28.555
11816,02/24/18 11:10:00 AM,115.691,28.655
11817,02/24/18 11:20:00 AM,115.489,28.655
11818,02/24/18 11:30:00 AM,115.706,28.754
11819,02/24/18 11:40:00 AM,115.504,28.754
11820,02/24/18 11:50:00 AM,115.920,28.754
11821,02/24/18 12:00:00 PM,115.635,28.754
11822,02/24/18 12:10:00 PM,116.190,28.655
11823,02/24/18 12:20:00 PM,116.510,28.655
11824,02/24/18 12:30:00 PM,116.692,28.754
11825,02/24/18 12:40:00 PM,116.386,28.853
11826,02/24/18 12:50:00 PM,115.982,28.853
11827,02/24/18 01:00:00 PM,115.911,28.853
11828,02/24/18 01:10:00 PM,116.030,28.853
11829,02/24/18 01:20:00 PM,116.603,28.953
11830,02/24/18 01:30:00 PM,117.113,28.953
11831,02/24/18 01:40:00 PM,116.579,28.953
11832,02/24/18 01:50:00 PM,116.053,28.853
11833,02/24/18 02:00:00 PM,116.377,28.953
11834,02/24/18 02:10:00 PM,116.246,28.953
11835,02/24/18 02:20:00 PM,116.151,28.953
11836,02/24/18 02:30:00 PM,116.119,29.053
11837,02/24/18 02:40:00 PM,115.074,29.053
11838,02/24/18 02:50:00 PM,115.430,29.053
11839,02/24/18 03:00:00 PM,115.700,28.953
11840,02/24/18 03:10:00 PM,115.427,28.953
11841,02/24/18 03:20:00 PM,115.486,28.953
11842,02/24/18 03:30:00 PM,114.655,28.953
11843,02/24/18 03:40:00 PM,114.403,28.853
11844,02/24/18 03:50:00 PM,114.034,28.853
11845,02/24/18 04:00:00 PM,113.821,28.853
11846,02/24/18 04:10:00 PM,113.824,28.953
11847,02/24/18 04:20:00 PM,113.645,28.953
11848,02/24/18 04:30:00 PM,113.099,28.953
11849,02/24/18 04:40:00 PM,112.790,28.953
11850,02/24/18 04:50:00 PM,112.668,28.853
11851,02/24/18 05:00:00 PM,112.573,28.853
11852,02/24/18 05:10:00 PM,112.666,28.754
11853,02/24/18 05:20:00 PM,111.822,28.754
11854,02/24/18 05:30:00 PM,111.703,28.754
11855,02/24/18 05:40:00 PM,111.026,28.754
11856,02/24/18 05:50:00 PM,111.166,28.655
11857,02/24/18 06:00:00 PM,110.679,28.655
11858,02/24/18 06:10:00 PM,110.427,28.555
11859,02/24/18 06:20:00 PM,110.364,28.456
11860,02/24/18 06:30:00 PM,109.972,28.456
11861,02/24/18 06:40:00 PM,109.851,28.357
11862,02/24/18 06:50:00 PM,109.622,28.258
11863,02/24/18 07:00:00 PM,109.515,28.258
11864,02/24/18 07:10:00 PM,109.370,28.159
11865,02/24/18 07:20:00 PM,109.263,28.159
11866,02/24/18 07:30:00 PM,109.189,28.060
11867,02/24/18 07:40:00 PM,109.035,28.060
11868,02/24/18 07:50:00 PM,109.067,27.961
11869,02/24/18 08:00:00 PM,109.020,27.961
11870,02/24/18 08:10:00 PM,109.005,27.862
11871,02/24/18 08:20:00 PM,108.922,27.862
11872,02/24/18 08:30:00 PM,108.907,27.764
11873,02/24/18 08:40:00 PM,108.976,27.665
11874,02/24/18 08:50:00 PM,108.798,27.665
11875,02/24/18 09:00:00 PM,109.056,27.567
11876,02/24/18 09:10:00 PM,109.187,27.567
11877,02/24/18 09:20:00 PM,109.279,27.468
11878,02/24/18 09:30:00 PM,109.442,27.370
11879,02/24/18 09:40:00 PM,109.335,27.370
11880,02/24/18 09:50:00 PM,109.701,27.272
11881,02/24/18 10:00:00 PM,109.772,27.272
11882,02/24/18 10:10:00 PM,109.736,27.272
11883,02/24/18 10:20:00 PM,109.950,27.272
11884,02/24/18 10:30:00 PM,110.009,27.272
11885,02/24/18 10:40:00 PM,110.440,27.370
11886,02/24/18 10:50:00 PM,110.606,27.370
11887,02/24/18 11:00:00 PM,110.787,27.468
11888,02/24/18 11:10:00 PM,111.312,27.567
11889,02/24/18 11:20:00 PM,111.446,27.665
11890,02/24/18 11:30:00 PM,111.517,27.665
11891,02/24/18 11:40:00 PM,111.517,27.665
11892,02/24/18 11:50:00 PM,112.054,27.764
11893,02/25/18 12:00:00 AM,111.817,27.764
11894,02/25/18 12:10:00 AM,112.719,27.764
11895,02/25/18 12:20:00 AM,113.016,27.764
11896,02/25/18 12:30:00 AM,113.458,27.862
11897,02/25/18 12:40:00 AM,113.244,27.862
11898,02/25/18 12:50:00 AM,113.767,27.862
11899,02/25/18 01:00:00 AM,113.556,27.961
11900,02/25/18 01:10:00 AM,114.337,27.862
11901,02/25/18 01:20:00 AM,114.197,27.961
11902,02/25/18 01:30:00 AM,114.123,27.862
11903,02/25/18 01:40:00 AM,114.930,27.862
11904,02/25/18 01:50:00 AM,114.420,27.862
11905,02/25/18 02:00:00 AM,114.847,27.862
11906,02/25/18 02:10:00 AM,115.070,27.764
11907,02/25/18 02:20:00 AM,114.856,27.764
11908,02/25/18 02:30:00 AM,115.067,27.665
11909,02/25/18 02:40:00 AM,115.458,27.665
11910,02/25/18 02:50:00 AM,114.930,27.468
11911,02/25/18 03:00:00 AM,115.574,27.567
11912,02/25/18 03:10:00 AM,115.452,27.468
11913,02/25/18 03:20:00 AM,115.823,27.567
11914,02/25/18 03:30:00 AM,115.363,27.665
11915,02/25/18 03:40:00 AM,115.458,27.665
11916,02/25/18 03:50:00 AM,115.378,27.764
11917,02/25/18 04:00:00 AM,115.055,27.665
11918,02/25/18 04:10:00 AM,114.485,27.665
11919,02/25/18 04:20:00 AM,114.972,27.665
11920,02/25/18 04:30:00 AM,114.616,27.665
11921,02/25/18 04:40:00 AM,114.809,27.764
11922,02/25/18 04:50:00 AM,114.725,27.764
11923,02/25/18 05:00:00 AM,114.058,27.665
11924,02/25/18 05:10:00 AM,114.188,27.665
11925,02/25/18 05:20:00 AM,114.132,27.764
11926,02/25/18 05:30:00 AM,114.200,27.665
11927,02/25/18 05:40:00 AM,113.951,27.665
11928,02/25/18 05:50:00 AM,114.022,27.665
11929,02/25/18 06:00:00 AM,113.880,27.665
11930,02/25/18 06:10:00 AM,114.013,27.764
11931,02/25/18 06:20:00 AM,113.871,27.764
11932,02/25/18 06:30:00 AM,113.716,27.764
11933,02/25/18 06:40:00 AM,113.206,27.764
11934,02/25/18 06:50:00 AM,113.420,27.764
11935,02/25/18 07:00:00 AM,113.301,27.764
11936,02/25/18 07:10:00 AM,113.336,27.764
11937,02/25/18 07:20:00 AM,113.515,27.764
11938,02/25/18 07:30:00 AM,113.583,27.665
11939,02/25/18 07:40:00 AM,112.909,27.764
11940,02/25/18 07:50:00 AM,113.277,27.764
11941,02/25/18 08:00:00 AM,113.102,27.862
11942,02/25/18 08:10:00 AM,112.948,27.862
11943,02/25/18 08:20:00 AM,113.197,27.862
11944,02/25/18 08:30:00 AM,113.363,27.862
11945,02/25/18 08:40:00 AM,112.915,27.961
11946,02/25/18 08:50:00 AM,112.960,27.862
11947,02/25/18 09:00:00 AM,113.129,27.961
11948,02/25/18 09:10:00 AM,113.152,27.961
11949,02/25/18 09:20:00 AM,113.298,28.060
11950,02/25/18 09:30:00 AM,113.559,28.060
11951,02/25/18 09:40:00 AM,113.194,28.159
11952,02/25/18 09:50:00 AM,113.823,28.159
11953,02/25/18 10:00:00 AM,113.435,28.258
11954,02/25/18 10:10:00 AM,113.779,28.258
11955,02/25/18 10:20:00 AM,113.743,28.258
11956,02/25/18 10:30:00 AM,113.984,28.357
11957,02/25/18 10:40:00 AM,113.948,28.357
11958,02/25/18 10:50:00 AM,114.129,28.456
11959,02/25/18 11:00:00 AM,113.865,28.357
11960,02/25/18 11:10:00 AM,114.245,28.357
11961,02/25/18 11:20:00 AM,114.209,28.357
11962,02/25/18 11:30:00 AM,114.545,28.456
11963,02/25/18 11:40:00 AM,114.797,28.555
11964,02/25/18 11:50:00 AM,114.872,28.655
11965,02/25/18 12:00:00 PM,114.910,28.754
11966,02/25/18 12:10:00 PM,115.293,28.853
11967,02/25/18 12:20:00 PM,115.178,28.953
11968,02/25/18 12:30:00 PM,115.676,28.953
11969,02/25/18 12:40:00 PM,115.549,29.053
11970,02/25/18 12:50:00 PM,115.326,29.152
11971,02/25/18 01:00:00 PM,115.881,29.053
11972,02/25/18 01:10:00 PM,115.754,29.152
11973,02/25/18 01:20:00 PM,115.662,29.252
11974,02/25/18 01:30:00 PM,116.633,29.152
11975,02/25/18 01:40:00 PM,115.587,29.152
11976,02/25/18 01:50:00 PM,116.238,29.053
11977,02/25/18 02:00:00 PM,115.902,28.953
11978,02/25/18 02:10:00 PM,116.606,29.053
11979,02/25/18 02:20:00 PM,116.300,29.152
11980,02/25/18 02:30:00 PM,116.478,29.152
11981,02/25/18 02:40:00 PM,116.048,29.053
11982,02/25/18 02:50:00 PM,116.024,29.053
11983,02/25/18 03:00:00 PM,115.478,29.053
11984,02/25/18 03:10:00 PM,115.679,29.053
11985,02/25/18 03:20:00 PM,115.323,29.053
11986,02/25/18 03:30:00 PM,115.442,29.053
11987,02/25/18 03:40:00 PM,115.763,29.053
11988,02/25/18 03:50:00 PM,115.528,29.152
11989,02/25/18 04:00:00 PM,115.038,29.053
11990,02/25/18 04:10:00 PM,114.774,28.953
11991,02/25/18 04:20:00 PM,114.798,28.953
11992,02/25/18 04:30:00 PM,114.536,28.953
11993,02/25/18 04:40:00 PM,114.216,28.953
11994,02/25/18 04:50:00 PM,113.732,29.053
11995,02/25/18 05:00:00 PM,113.574,28.953
11996,02/25/18 05:10:00 PM,113.645,28.953
11997,02/25/18 05:20:00 PM,113.515,28.953
11998,02/25/18 05:30:00 PM,113.167,28.853
11999,02/25/18 05:40:00 PM,112.389,28.655
12000,02/25/18 05:50:00 PM,112.710,28.655
12001,02/25/18 06:00:00 PM,111.739,28.754
12002,02/25/18 06:10:00 PM,111.796,28.655
12003,02/25/18 06:20:00 PM,111.448,28.555
12004,02/25/18 06:30:00 PM,111.148,28.456
12005,02/25/18 06:40:00 PM,111.172,28.456
12006,02/25/18 06:50:00 PM,110.623,28.357
12007,02/25/18 07:00:00 PM,110.575,28.357
12008,02/25/18 07:10:00 PM,110.311,28.258
12009,02/25/18 07:20:00 PM,109.860,28.258
12010,02/25/18 07:30:00 PM,109.988,28.159
12011,02/25/18 07:40:00 PM,109.584,28.159
12012,02/25/18 07:50:00 PM,109.367,28.060
12013,02/25/18 08:00:00 PM,109.201,28.060
12014,02/25/18 08:10:00 PM,109.115,27.961
12015,02/25/18 08:20:00 PM,109.044,27.961
12016,02/25/18 08:30:00 PM,108.792,27.862
12017,02/25/18 08:40:00 PM,108.685,27.862
12018,02/25/18 08:50:00 PM,108.637,27.862
12019,02/25/18 09:00:00 PM,108.504,27.764
12020,02/25/18 09:10:00 PM,108.373,27.764
12021,02/25/18 09:20:00 PM,108.373,27.764
12022,02/25/18 09:30:00 PM,108.275,27.665
12023,02/25/18 09:40:00 PM,108.477,27.665
12024,02/25/18 09:50:00 PM,108.477,27.665
12025,02/25/18 10:00:00 PM,108.379,27.567
12026,02/25/18 10:10:00 PM,108.593,27.567
12027,02/25/18 10:20:00 PM,108.590,27.468
12028,02/25/18 10:30:00 PM,108.709,27.468
12029,02/25/18 10:40:00 PM,108.896,27.370
12030,02/25/18 10:50:00 PM,108.884,27.370
12031,02/25/18 11:00:00 PM,109.071,27.272
12032,02/25/18 11:10:00 PM,109.282,27.173
12033,02/25/18 11:20:00 PM,109.327,27.075
12034,02/25/18 11:30:00 PM,109.538,26.977
12035,02/25/18 11:40:00 PM,109.834,26.977
12036,02/25/18 11:50:00 PM,109.920,27.075
12037,02/26/18 12:00:00 AM,110.398,27.173
12038,02/26/18 12:10:00 AM,110.297,27.370
12039,02/26/18 12:20:00 AM,110.775,27.468
12040,02/26/18 12:30:00 AM,110.971,27.665
12041,02/26/18 12:40:00 AM,111.220,27.665
12042,02/26/18 12:50:00 AM,111.505,27.665
12043,02/26/18 01:00:00 AM,111.826,27.665
12044,02/26/18 01:10:00 AM,112.016,27.665
12045,02/26/18 01:20:00 AM,112.292,27.764
12046,02/26/18 01:30:00 AM,112.422,27.764
12047,02/26/18 01:40:00 AM,112.933,27.764
12048,02/26/18 01:50:00 AM,113.111,27.764
12049,02/26/18 02:00:00 AM,113.610,27.764
12050,02/26/18 02:10:00 AM,113.716,27.764
12051,02/26/18 02:20:00 AM,113.978,27.764
12052,02/26/18 02:30:00 AM,113.740,27.764
12053,02/26/18 02:40:00 AM,114.369,27.764
12054,02/26/18 02:50:00 AM,114.215,27.764
12055,02/26/18 03:00:00 AM,114.402,27.665
12056,02/26/18 03:10:00 AM,114.832,27.764
12057,02/26/18 03:20:00 AM,114.449,27.665
12058,02/26/18 03:30:00 AM,114.568,27.665
12059,02/26/18 03:40:00 AM,114.936,27.665
12060,02/26/18 03:50:00 AM,115.313,27.567
12061,02/26/18 04:00:00 AM,115.553,27.665
12062,02/26/18 04:10:00 AM,115.079,27.665
12063,02/26/18 04:20:00 AM,115.482,27.665
12064,02/26/18 04:30:00 AM,114.995,27.665
12065,02/26/18 04:40:00 AM,115.159,27.567
12066,02/26/18 04:50:00 AM,115.138,27.665
12067,02/26/18 05:00:00 AM,115.236,27.764
12068,02/26/18 05:10:00 AM,115.313,27.567
12069,02/26/18 05:20:00 AM,115.010,27.370
12070,02/26/18 05:30:00 AM,114.966,27.468
12071,02/26/18 05:40:00 AM,115.417,27.468
12072,02/26/18 05:50:00 AM,114.921,27.567
12073,02/26/18 06:00:00 AM,115.081,27.370
12074,02/26/18 06:10:00 AM,115.203,27.468
12075,02/26/18 06:20:00 AM,114.633,27.468
12076,02/26/18 06:30:00 AM,114.945,27.567
12077,02/26/18 06:40:00 AM,114.636,27.567
12078,02/26/18 06:50:00 AM,113.936,27.567
12079,02/26/18 07:00:00 AM,114.354,27.665
12080,02/26/18 07:10:00 AM,114.259,27.665
12081,02/26/18 07:20:00 AM,113.678,27.665
12082,02/26/18 07:30:00 AM,114.058,27.665
12083,02/26/18 07:40:00 AM,114.248,27.665
12084,02/26/18 07:50:00 AM,113.978,27.764
12085,02/26/18 08:00:00 AM,114.052,27.862
12086,02/26/18 08:10:00 AM,114.028,27.862
12087,02/26/18 08:20:00 AM,113.494,27.862
12088,02/26/18 08:30:00 AM,113.660,27.862
12089,02/26/18 08:40:00 AM,113.328,27.862
12090,02/26/18 08:50:00 AM,113.402,27.961
12091,02/26/18 09:00:00 AM,113.417,28.060
12092,02/26/18 09:10:00 AM,113.200,27.961
12093,02/26/18 09:20:00 AM,113.535,28.060
12094,02/26/18 09:30:00 AM,112.954,28.060
12095,02/26/18 09:40:00 AM,113.242,28.159
12096,02/26/18 09:50:00 AM,113.114,28.258
12097,02/26/18 10:00:00 AM,113.212,28.357
12098,02/26/18 10:10:00 AM,113.714,28.456
12099,02/26/18 10:20:00 AM,113.726,28.456
12100,02/26/18 10:30:00 AM,113.443,28.555
12101,02/26/18 10:40:00 AM,113.197,28.655
12102,02/26/18 10:50:00 AM,113.343,28.754
12103,02/26/18 11:00:00 AM,113.259,28.754
12104,02/26/18 11:10:00 AM,113.452,28.853
12105,02/26/18 11:20:00 AM,113.432,28.953
12106,02/26/18 11:30:00 AM,113.838,29.053
12107,02/26/18 11:40:00 AM,113.827,29.053
12108,02/26/18 11:50:00 AM,113.580,29.152
12109,02/26/18 12:00:00 PM,114.008,29.152
12110,02/26/18 12:10:00 PM,113.999,29.252
12111,02/26/18 12:20:00 PM,114.450,29.252
12112,02/26/18 12:30:00 PM,114.367,29.252
12113,02/26/18 12:40:00 PM,114.373,29.452
12114,02/26/18 12:50:00 PM,114.634,29.452
12115,02/26/18 01:00:00 PM,114.518,29.552
12116,02/26/18 01:10:00 PM,114.789,29.452
12117,02/26/18 01:20:00 PM,115.065,29.552
12118,02/26/18 01:30:00 PM,114.807,29.652
12119,02/26/18 01:40:00 PM,114.658,29.452
12120,02/26/18 01:50:00 PM,115.243,29.552
12121,02/26/18 02:00:00 PM,115.294,29.652
12122,02/26/18 02:10:00 PM,115.029,29.552
12123,02/26/18 02:20:00 PM,115.430,29.452
12124,02/26/18 02:30:00 PM,115.591,29.652
12125,02/26/18 02:40:00 PM,115.766,29.552
12126,02/26/18 02:50:00 PM,116.455,29.552
12127,02/26/18 03:00:00 PM,116.003,29.552
12128,02/26/18 03:10:00 PM,115.683,29.552
12129,02/26/18 03:20:00 PM,115.739,29.452
12130,02/26/18 03:30:00 PM,116.107,29.452
12131,02/26/18 03:40:00 PM,115.807,29.352
12132,02/26/18 03:50:00 PM,115.772,29.352
12133,02/26/18 04:00:00 PM,116.211,29.352
12134,02/26/18 04:10:00 PM,115.466,29.452
12135,02/26/18 04:20:00 PM,115.763,29.452
12136,02/26/18 04:30:00 PM,115.403,29.352
12137,02/26/18 04:40:00 PM,115.893,29.053
12138,02/26/18 04:50:00 PM,115.846,29.053
12139,02/26/18 05:00:00 PM,115.653,28.953
12140,02/26/18 05:10:00 PM,115.311,29.053
12141,02/26/18 05:20:00 PM,114.979,29.053
12142,02/26/18 05:30:00 PM,114.860,29.053
12143,02/26/18 05:40:00 PM,114.420,29.053
12144,02/26/18 05:50:00 PM,114.319,28.853
12145,02/26/18 06:00:00 PM,113.761,28.853
12146,02/26/18 06:10:00 PM,113.446,28.655
12147,02/26/18 06:20:00 PM,113.485,28.754
12148,02/26/18 06:30:00 PM,113.224,28.754
12149,02/26/18 06:40:00 PM,112.677,28.754
12150,02/26/18 06:50:00 PM,112.579,28.655
12151,02/26/18 07:00:00 PM,112.196,28.555
12152,02/26/18 07:10:00 PM,111.837,28.456
12153,02/26/18 07:20:00 PM,111.528,28.456
12154,02/26/18 07:30:00 PM,111.410,28.456
12155,02/26/18 07:40:00 PM,111.312,28.357
12156,02/26/18 07:50:00 PM,110.730,28.357
12157,02/26/18 08:00:00 PM,110.739,28.258
12158,02/26/18 08:10:00 PM,110.285,28.159
12159,02/26/18 08:20:00 PM,110.095,28.159
12160,02/26/18 08:30:00 PM,109.973,28.060
12161,02/26/18 08:40:00 PM,109.700,28.060
12162,02/26/18 08:50:00 PM,109.545,28.060
12163,02/26/18 09:00:00 PM,109.471,27.961
12164,02/26/18 09:10:00 PM,109.198,27.961
12165,02/26/18 09:20:00 PM,108.889,27.961
12166,02/26/18 09:30:00 PM,108.708,27.862
12167,02/26/18 09:40:00 PM,108.542,27.862
12168,02/26/18 09:50:00 PM,108.388,27.862
12169,02/26/18 10:00:00 PM,108.174,27.862
12170,02/26/18 10:10:00 PM,108.195,27.764
12171,02/26/18 10:20:00 PM,108.052,27.764
12172,02/26/18 10:30:00 PM,107.910,27.764
12173,02/26/18 10:40:00 PM,108.219,27.764
12174,02/26/18 10:50:00 PM,108.147,27.764
12175,02/26/18 11:00:00 PM,108.085,27.665
12176,02/26/18 11:10:00 PM,108.204,27.665
12177,02/26/18 11:20:00 PM,108.299,27.665
12178,02/26/18 11:30:00 PM,108.344,27.567
12179,02/26/18 11:40:00 PM,108.332,27.567
12180,02/26/18 11:50:00 PM,108.673,27.468
12181,02/27/18 12:00:00 AM,108.614,27.468
12182,02/27/18 12:10:00 AM,108.754,27.370
12183,02/27/18 12:20:00 AM,108.896,27.370
12184,02/27/18 12:30:00 AM,109.249,27.272
12185,02/27/18 12:40:00 AM,109.564,27.075
12186,02/27/18 12:50:00 AM,109.538,26.977
12187,02/27/18 01:00:00 AM,109.760,26.879
12188,02/27/18 01:10:00 AM,110.125,26.781
12189,02/27/18 01:20:00 AM,110.297,26.977
12190,02/27/18 01:30:00 AM,110.567,27.272
12191,02/27/18 01:40:00 AM,111.048,27.468
12192,02/27/18 01:50:00 AM,111.564,27.665
12193,02/27/18 02:00:00 AM,111.932,27.665
12194,02/27/18 02:10:00 AM,112.185,27.764
12195,02/27/18 02:20:00 AM,112.520,27.862
12196,02/27/18 02:30:00 AM,112.485,27.862
12197,02/27/18 02:40:00 AM,112.971,27.862
12198,02/27/18 02:50:00 AM,113.553,27.862
12199,02/27/18 03:00:00 AM,113.719,27.862
12200,02/27/18 03:10:00 AM,113.897,27.862
12201,02/27/18 03:20:00 AM,113.648,27.862
12202,02/27/18 03:30:00 AM,113.957,27.862
12203,02/27/18 03:40:00 AM,114.384,27.862
12204,02/27/18 03:50:00 AM,115.322,27.862
12205,02/27/18 04:00:00 AM,114.491,27.862
12206,02/27/18 04:10:00 AM,114.915,27.764
