Plot Title: Agat LL (20154265),,,,,,,
#,"Date Time, GMT+10:00","Temp, °C (LGR S/N: 20154265, SEN S/N: 20154265)","Intensity, Lux (LGR S/N: 20154265, SEN S/N: 20154265)",Coupler Attached (LGR S/N: 20154265),Coupler Detached (LGR S/N: 20154265),Stopped (LGR S/N: 20154265),End Of File (LGR S/N: 20154265)
10335,2/14/2018 4:20,28.159,0,,,,
10336,2/14/2018 4:30,28.159,0,,,,
10337,2/14/2018 4:40,28.159,0,,,,
10338,2/14/2018 4:50,28.159,0,,,,
10339,2/14/2018 5:00,28.258,0,,,,
10340,2/14/2018 5:10,28.258,0,,,,
10341,2/14/2018 5:20,28.258,0,,,,
10342,2/14/2018 5:30,28.258,0,,,,
10343,2/14/2018 5:40,28.258,0,,,,
10344,2/14/2018 5:50,28.258,0,,,,
10345,2/14/2018 6:00,28.159,0,,,,
10346,2/14/2018 6:10,28.06,0,,,,
10347,2/14/2018 6:20,28.06,0,,,,
10348,2/14/2018 6:30,28.06,0,,,,
10349,2/14/2018 6:40,27.961,43.1,,,,
10350,2/14/2018 6:50,27.961,183,,,,
10351,2/14/2018 7:00,27.862,333.7,,,,
10352,2/14/2018 7:10,27.862,1227.1,,,,
10353,2/14/2018 7:20,27.764,1054.9,,,,
10354,2/14/2018 7:30,27.764,2411.1,,,,
10355,2/14/2018 7:40,27.764,1377.8,,,,
10356,2/14/2018 7:50,27.764,1291.7,,,,
10357,2/14/2018 8:00,27.764,2066.7,,,,
10358,2/14/2018 8:10,27.862,3272.2,,,,
10359,2/14/2018 8:20,27.862,6200,,,,
10360,2/14/2018 8:30,27.862,5166.7,,,,
10361,2/14/2018 8:40,27.862,7577.8,,,,
10362,2/14/2018 8:50,27.961,13777.9,,,,
10363,2/14/2018 9:00,28.06,6200,,,,
10364,2/14/2018 9:10,28.06,2669.5,,,,
10365,2/14/2018 9:20,28.258,20666.8,,,,
10366,2/14/2018 9:30,28.555,24800.2,,,,
10367,2/14/2018 9:40,28.655,11711.2,,,,
10368,2/14/2018 9:50,28.754,22044.6,,,,
10369,2/14/2018 10:00,28.655,5511.1,,,,
10370,2/14/2018 10:10,28.853,19977.9,,,,
10371,2/14/2018 10:20,29.053,11022.3,,,,
10372,2/14/2018 10:30,29.152,8266.7,,,,
10373,2/14/2018 10:40,29.252,26178,,,,
10374,2/14/2018 10:50,29.352,23422.4,,,,
10375,2/14/2018 11:00,29.252,10333.4,,,,
10376,2/14/2018 11:10,29.652,22044.6,,,,
10377,2/14/2018 11:20,29.652,27555.7,,,,
10378,2/14/2018 11:30,29.652,21355.7,,,,
10379,2/14/2018 11:40,29.853,19977.9,,,,
10380,2/14/2018 11:50,30.054,17911.2,,,,
10381,2/14/2018 12:00,29.752,10333.4,,,,
10382,2/14/2018 12:10,30.054,20666.8,,,,
10383,2/14/2018 12:20,29.652,5166.7,,,,
10384,2/14/2018 12:30,30.054,5166.7,,,,
10385,2/14/2018 12:40,30.154,15155.7,,,,
10386,2/14/2018 12:50,30.255,17222.3,,,,
10387,2/14/2018 13:00,30.255,18600.1,,,,
10388,2/14/2018 13:10,30.255,17222.3,,,,
10389,2/14/2018 13:20,30.356,13777.9,,,,
10390,2/14/2018 13:30,30.255,6544.5,,,,
10391,2/14/2018 13:40,30.356,19977.9,,,,
10392,2/14/2018 13:50,30.356,15844.5,,,,
10393,2/14/2018 14:00,30.054,22044.6,,,,
10394,2/14/2018 14:10,30.054,22044.6,,,,
10395,2/14/2018 14:20,29.953,5166.7,,,,
10396,2/14/2018 14:30,30.054,18600.1,,,,
10397,2/14/2018 14:40,30.054,12400.1,,,,
10398,2/14/2018 14:50,30.054,5511.1,,,,
10399,2/14/2018 15:00,29.953,11711.2,,,,
10400,2/14/2018 15:10,29.853,10333.4,,,,
10401,2/14/2018 15:20,29.853,9644.5,,,,
10402,2/14/2018 15:30,29.752,9300.1,,,,
10403,2/14/2018 15:40,29.652,7577.8,,,,
10404,2/14/2018 15:50,29.552,5511.1,,,,
10405,2/14/2018 16:00,29.552,3616.7,,,,
10406,2/14/2018 16:10,29.252,6200,,,,
10407,2/14/2018 16:20,29.352,4822.3,,,,
10408,2/14/2018 16:30,29.252,7577.8,,,,
10409,2/14/2018 16:40,29.152,4822.3,,,,
10410,2/14/2018 16:50,29.053,4822.3,,,,
10411,2/14/2018 17:00,28.953,2927.8,,,,
10412,2/14/2018 17:10,28.953,3100,,,,
10413,2/14/2018 17:20,28.853,2583.4,,,,
10414,2/14/2018 17:30,28.853,2152.8,,,,
10415,2/14/2018 17:40,28.754,1377.8,,,,
10416,2/14/2018 17:50,28.655,1205.6,,,,
10417,2/14/2018 18:00,28.555,882.6,,,,
10418,2/14/2018 18:10,28.555,484.4,,,,
10419,2/14/2018 18:20,28.555,215.3,,,,
10420,2/14/2018 18:30,28.456,53.8,,,,
10421,2/14/2018 18:40,28.456,0,,,,
10422,2/14/2018 18:50,28.456,0,,,,
10423,2/14/2018 19:00,28.357,0,,,,
10424,2/14/2018 19:10,28.357,0,,,,
10425,2/14/2018 19:20,28.357,0,,,,
10426,2/14/2018 19:30,28.357,0,,,,
10427,2/14/2018 19:40,28.357,0,,,,
10428,2/14/2018 19:50,28.357,0,,,,
10429,2/14/2018 20:00,28.357,0,,,,
10430,2/14/2018 20:10,28.357,0,,,,
10431,2/14/2018 20:20,28.357,0,,,,
10432,2/14/2018 20:30,28.357,0,,,,
10433,2/14/2018 20:40,28.357,0,,,,
10434,2/14/2018 20:50,28.357,0,,,,
10435,2/14/2018 21:00,28.357,0,,,,
10436,2/14/2018 21:10,28.357,0,,,,
10437,2/14/2018 21:20,28.357,0,,,,
10438,2/14/2018 21:30,28.357,0,,,,
10439,2/14/2018 21:40,28.357,0,,,,
10440,2/14/2018 21:50,28.357,0,,,,
10441,2/14/2018 22:00,28.357,0,,,,
10442,2/14/2018 22:10,28.357,0,,,,
10443,2/14/2018 22:20,28.357,0,,,,
10444,2/14/2018 22:30,28.357,0,,,,
10445,2/14/2018 22:40,28.258,0,,,,
10446,2/14/2018 22:50,28.159,0,,,,
10447,2/14/2018 23:00,28.258,0,,,,
10448,2/14/2018 23:10,28.258,0,,,,
10449,2/14/2018 23:20,28.258,0,,,,
10450,2/14/2018 23:30,28.159,0,,,,
10451,2/14/2018 23:40,28.159,0,,,,
10452,2/14/2018 23:50,28.159,0,,,,
10453,2/15/2018 0:00,28.159,0,,,,
10454,2/15/2018 0:10,28.159,0,,,,
10455,2/15/2018 0:20,28.06,0,,,,
10456,2/15/2018 0:30,28.06,0,,,,
10457,2/15/2018 0:40,28.06,0,,,,
10458,2/15/2018 0:50,28.06,0,,,,
10459,2/15/2018 1:00,27.961,0,,,,
10460,2/15/2018 1:10,27.961,0,,,,
10461,2/15/2018 1:20,27.961,0,,,,
10462,2/15/2018 1:30,27.961,0,,,,
10463,2/15/2018 1:40,27.961,0,,,,
10464,2/15/2018 1:50,27.961,0,,,,
10465,2/15/2018 2:00,27.961,0,,,,
10466,2/15/2018 2:10,27.961,0,,,,
10467,2/15/2018 2:20,27.961,0,,,,
10468,2/15/2018 2:30,27.961,0,,,,
10469,2/15/2018 2:40,27.961,0,,,,
10470,2/15/2018 2:50,27.961,0,,,,
10471,2/15/2018 3:00,28.06,0,,,,
10472,2/15/2018 3:10,28.06,0,,,,
10473,2/15/2018 3:20,28.06,0,,,,
10474,2/15/2018 3:30,28.06,0,,,,
10475,2/15/2018 3:40,28.06,0,,,,
10476,2/15/2018 3:50,28.06,0,,,,
10477,2/15/2018 4:00,28.06,0,,,,
10478,2/15/2018 4:10,28.06,0,,,,
10479,2/15/2018 4:20,28.06,0,,,,
10480,2/15/2018 4:30,28.06,0,,,,
10481,2/15/2018 4:40,28.06,0,,,,
10482,2/15/2018 4:50,28.06,0,,,,
10483,2/15/2018 5:00,28.06,0,,,,
10484,2/15/2018 5:10,28.06,0,,,,
10485,2/15/2018 5:20,28.06,0,,,,
10486,2/15/2018 5:30,28.159,0,,,,
10487,2/15/2018 5:40,28.159,0,,,,
10488,2/15/2018 5:50,28.159,0,,,,
10489,2/15/2018 6:00,28.159,0,,,,
10490,2/15/2018 6:10,28.159,0,,,,
10491,2/15/2018 6:20,28.159,0,,,,
10492,2/15/2018 6:30,28.159,0,,,,
10493,2/15/2018 6:40,28.159,64.6,,,,
10494,2/15/2018 6:50,28.159,226,,,,
10495,2/15/2018 7:00,28.159,452.1,,,,
10496,2/15/2018 7:10,28.159,753.5,,,,
10497,2/15/2018 7:20,28.159,947.2,,,,
10498,2/15/2018 7:30,28.159,968.8,,,,
10499,2/15/2018 7:40,28.159,1087.2,,,,
10500,2/15/2018 7:50,28.258,2583.4,,,,
10501,2/15/2018 8:00,28.258,2927.8,,,,
10502,2/15/2018 8:10,28.258,4305.6,,,,
10503,2/15/2018 8:20,28.258,5166.7,,,,
10504,2/15/2018 8:30,28.258,2497.2,,,,
10505,2/15/2018 8:40,28.357,8611.2,,,,
10506,2/15/2018 8:50,28.456,3616.7,,,,
10507,2/15/2018 9:00,28.456,18600.1,,,,
10508,2/15/2018 9:10,28.555,9644.5,,,,
10509,2/15/2018 9:20,28.655,22044.6,,,,
10510,2/15/2018 9:30,28.754,17222.3,,,,
10511,2/15/2018 9:40,28.853,18600.1,,,,
10512,2/15/2018 9:50,28.853,34444.7,,,,
10513,2/15/2018 10:00,28.953,22044.6,,,,
10514,2/15/2018 10:10,29.053,41333.6,,,,
10515,2/15/2018 10:20,29.053,24800.2,,,,
10516,2/15/2018 10:30,29.152,16533.4,,,,
10517,2/15/2018 10:40,29.252,26178,,,,
10518,2/15/2018 10:50,29.252,12400.1,,,,
10519,2/15/2018 11:00,29.352,28933.5,,,,
10520,2/15/2018 11:10,29.452,27555.7,,,,
10521,2/15/2018 11:20,29.452,55111.5,,,,
10522,2/15/2018 11:30,29.552,42711.4,,,,
10523,2/15/2018 11:40,29.652,16533.4,,,,
10524,2/15/2018 11:50,29.652,66133.8,,,,
10525,2/15/2018 12:00,29.752,52355.9,,,,
10526,2/15/2018 12:10,29.853,99200.7,,,,
10527,2/15/2018 12:20,29.752,33066.9,,,,
10528,2/15/2018 12:30,29.853,35822.5,,,,
10529,2/15/2018 12:40,29.853,39955.8,,,,
10530,2/15/2018 12:50,29.953,126756.4,,,,
10531,2/15/2018 13:00,29.652,44089.2,,,,
10532,2/15/2018 13:10,29.853,19289,,,,
10533,2/15/2018 13:20,30.054,143289.8,,,,
10534,2/15/2018 13:30,29.752,13777.9,,,,
10535,2/15/2018 13:40,29.652,8611.2,,,,
10536,2/15/2018 13:50,29.953,60622.6,,,,
10537,2/15/2018 14:00,29.853,28933.5,,,,
10538,2/15/2018 14:10,30.054,42711.4,,,,
10539,2/15/2018 14:20,29.953,15844.5,,,,
10540,2/15/2018 14:30,29.853,37200.2,,,,
10541,2/15/2018 14:40,29.853,23422.4,,,,
10542,2/15/2018 14:50,29.853,19977.9,,,,
10543,2/15/2018 15:00,29.652,22044.6,,,,
10544,2/15/2018 15:10,29.452,11022.3,,,,
10545,2/15/2018 15:20,29.452,9644.5,,,,
10546,2/15/2018 15:30,29.652,12400.1,,,,
10547,2/15/2018 15:40,29.352,6200,,,,
10548,2/15/2018 15:50,29.452,14466.8,,,,
10549,2/15/2018 16:00,29.252,8266.7,,,,
10550,2/15/2018 16:10,29.152,15155.7,,,,
10551,2/15/2018 16:20,29.152,4133.4,,,,
10552,2/15/2018 16:30,29.152,16533.4,,,,
10553,2/15/2018 16:40,28.853,2755.6,,,,
10554,2/15/2018 16:50,28.853,5511.1,,,,
10555,2/15/2018 17:00,28.853,5511.1,,,,
10556,2/15/2018 17:10,28.853,2927.8,,,,
10557,2/15/2018 17:20,28.754,2583.4,,,,
10558,2/15/2018 17:30,28.655,3961.1,,,,
10559,2/15/2018 17:40,28.655,1808.3,,,,
10560,2/15/2018 17:50,28.555,2152.8,,,,
10561,2/15/2018 18:00,28.555,1324,,,,
10562,2/15/2018 18:10,28.456,592,,,,
10563,2/15/2018 18:20,28.456,247.6,,,,
10564,2/15/2018 18:30,28.456,53.8,,,,
10565,2/15/2018 18:40,28.357,0,,,,
10566,2/15/2018 18:50,28.357,0,,,,
10567,2/15/2018 19:00,28.357,0,,,,
10568,2/15/2018 19:10,28.357,0,,,,
10569,2/15/2018 19:20,28.258,0,,,,
10570,2/15/2018 19:30,28.258,0,,,,
10571,2/15/2018 19:40,28.258,0,,,,
10572,2/15/2018 19:50,28.258,0,,,,
10573,2/15/2018 20:00,28.258,0,,,,
10574,2/15/2018 20:10,28.159,0,,,,
10575,2/15/2018 20:20,28.159,0,,,,
10576,2/15/2018 20:30,28.159,0,,,,
10577,2/15/2018 20:40,28.159,0,,,,
10578,2/15/2018 20:50,28.159,0,,,,
10579,2/15/2018 21:00,28.258,0,,,,
10580,2/15/2018 21:10,28.258,0,,,,
10581,2/15/2018 21:20,28.258,0,,,,
10582,2/15/2018 21:30,28.258,0,,,,
10583,2/15/2018 21:40,28.258,0,,,,
10584,2/15/2018 21:50,28.258,0,,,,
10585,2/15/2018 22:00,28.258,0,,,,
10586,2/15/2018 22:10,28.258,0,,,,
10587,2/15/2018 22:20,28.258,0,,,,
10588,2/15/2018 22:30,28.258,0,,,,
10589,2/15/2018 22:40,28.258,0,,,,
10590,2/15/2018 22:50,28.159,0,,,,
10591,2/15/2018 23:00,28.159,0,,,,
10592,2/15/2018 23:10,28.159,0,,,,
10593,2/15/2018 23:20,28.06,0,,,,
10594,2/15/2018 23:30,28.06,0,,,,
10595,2/15/2018 23:40,28.06,0,,,,
10596,2/15/2018 23:50,28.06,0,,,,
10597,2/16/2018 0:00,28.06,0,,,,
10598,2/16/2018 0:10,27.961,0,,,,
10599,2/16/2018 0:20,27.961,0,,,,
10600,2/16/2018 0:30,27.961,0,,,,
10601,2/16/2018 0:40,27.961,0,,,,
10602,2/16/2018 0:50,27.961,0,,,,
10603,2/16/2018 1:00,27.862,0,,,,
10604,2/16/2018 1:10,27.862,0,,,,
10605,2/16/2018 1:20,27.862,0,,,,
10606,2/16/2018 1:30,27.862,0,,,,
10607,2/16/2018 1:40,27.764,0,,,,
10608,2/16/2018 1:50,27.764,0,,,,
10609,2/16/2018 2:00,27.764,0,,,,
10610,2/16/2018 2:10,27.764,0,,,,
10611,2/16/2018 2:20,27.764,0,,,,
10612,2/16/2018 2:30,27.764,0,,,,
10613,2/16/2018 2:40,27.764,0,,,,
10614,2/16/2018 2:50,27.764,0,,,,
10615,2/16/2018 3:00,27.764,0,,,,
10616,2/16/2018 3:10,27.764,0,,,,
10617,2/16/2018 3:20,27.764,0,,,,
10618,2/16/2018 3:30,27.764,0,,,,
10619,2/16/2018 3:40,27.764,0,,,,
10620,2/16/2018 3:50,27.764,0,,,,
10621,2/16/2018 4:00,27.862,0,,,,
10622,2/16/2018 4:10,27.862,0,,,,
10623,2/16/2018 4:20,27.862,0,,,,
10624,2/16/2018 4:30,27.862,0,,,,
10625,2/16/2018 4:40,27.862,0,,,,
10626,2/16/2018 4:50,27.862,0,,,,
10627,2/16/2018 5:00,27.862,0,,,,
10628,2/16/2018 5:10,27.862,0,,,,
10629,2/16/2018 5:20,27.961,0,,,,
10630,2/16/2018 5:30,27.961,0,,,,
10631,2/16/2018 5:40,27.961,0,,,,
10632,2/16/2018 5:50,27.961,0,,,,
10633,2/16/2018 6:00,27.961,0,,,,
10634,2/16/2018 6:10,27.961,0,,,,
10635,2/16/2018 6:20,27.961,0,,,,
10636,2/16/2018 6:30,27.961,0,,,,
10637,2/16/2018 6:40,27.961,64.6,,,,
10638,2/16/2018 6:50,27.961,226,,,,
10639,2/16/2018 7:00,28.06,645.8,,,,
10640,2/16/2018 7:10,28.06,1463.9,,,,
10641,2/16/2018 7:20,28.06,1237.9,,,,
10642,2/16/2018 7:30,28.06,1550,,,,
10643,2/16/2018 7:40,28.06,2497.2,,,,
10644,2/16/2018 7:50,28.159,4305.6,,,,
10645,2/16/2018 8:00,28.159,3272.2,,,,
10646,2/16/2018 8:10,28.159,4650,,,,
10647,2/16/2018 8:20,28.159,8266.7,,,,
10648,2/16/2018 8:30,28.258,5338.9,,,,
10649,2/16/2018 8:40,28.258,7577.8,,,,
10650,2/16/2018 8:50,28.357,14466.8,,,,
10651,2/16/2018 9:00,28.456,19977.9,,,,
10652,2/16/2018 9:10,28.555,14466.8,,,,
10653,2/16/2018 9:20,28.555,4822.3,,,,
10654,2/16/2018 9:30,28.555,9300.1,,,,
10655,2/16/2018 9:40,28.754,24800.2,,,,
10656,2/16/2018 9:50,28.754,13089,,,,
10657,2/16/2018 10:00,28.853,19289,,,,
10658,2/16/2018 10:10,28.953,39955.8,,,,
10659,2/16/2018 10:20,29.053,46844.8,,,,
10660,2/16/2018 10:30,29.152,19977.9,,,,
10661,2/16/2018 10:40,29.252,31689.1,,,,
10662,2/16/2018 10:50,29.252,26178,,,,
10663,2/16/2018 11:00,29.152,26178,,,,
10664,2/16/2018 11:10,29.152,7577.8,,,,
10665,2/16/2018 11:20,29.352,52355.9,,,,
10666,2/16/2018 11:30,29.452,35822.5,,,,
10667,2/16/2018 11:40,29.652,24800.2,,,,
10668,2/16/2018 11:50,29.452,60622.6,,,,
10669,2/16/2018 12:00,29.752,132267.5,,,,
10670,2/16/2018 12:10,29.853,42711.4,,,,
10671,2/16/2018 12:20,29.953,37200.2,,,,
10672,2/16/2018 12:30,29.953,10333.4,,,,
10673,2/16/2018 12:40,29.953,28933.5,,,,
10674,2/16/2018 12:50,30.054,66133.8,,,,
10675,2/16/2018 13:00,30.154,49600.3,,,,
10676,2/16/2018 13:10,30.255,24800.2,,,,
10677,2/16/2018 13:20,30.154,19977.9,,,,
10678,2/16/2018 13:30,30.255,52355.9,,,,
10679,2/16/2018 13:40,30.356,49600.3,,,,
10680,2/16/2018 13:50,30.356,22044.6,,,,
10681,2/16/2018 14:00,30.356,63378.2,,,,
10682,2/16/2018 14:10,30.356,88178.4,,,,
10683,2/16/2018 14:20,30.356,66133.8,,,,
10684,2/16/2018 14:30,30.356,34444.7,,,,
10685,2/16/2018 14:40,30.255,41333.6,,,,
10686,2/16/2018 14:50,30.255,28933.5,,,,
10687,2/16/2018 15:00,30.154,17222.3,,,,
10688,2/16/2018 15:10,30.154,18600.1,,,,
10689,2/16/2018 15:20,30.154,39955.8,,,,
10690,2/16/2018 15:30,29.953,4994.5,,,,
10691,2/16/2018 15:40,30.054,16533.4,,,,
10692,2/16/2018 15:50,30.054,6200,,,,
10693,2/16/2018 16:00,30.054,10333.4,,,,
10694,2/16/2018 16:10,29.953,15844.5,,,,
10695,2/16/2018 16:20,29.752,10677.8,,,,
10696,2/16/2018 16:30,29.652,5511.1,,,,
10697,2/16/2018 16:40,29.452,3961.1,,,,
10698,2/16/2018 16:50,29.352,4477.8,,,,
10699,2/16/2018 17:00,29.452,5166.7,,,,
10700,2/16/2018 17:10,29.352,6200,,,,
10701,2/16/2018 17:20,29.152,3788.9,,,,
10702,2/16/2018 17:30,29.053,3272.2,,,,
10703,2/16/2018 17:40,29.053,1636.1,,,,
10704,2/16/2018 17:50,28.953,1550,,,,
10705,2/16/2018 18:00,28.953,1184,,,,
10706,2/16/2018 18:10,28.853,441.3,,,,
10707,2/16/2018 18:20,28.754,193.8,,,,
10708,2/16/2018 18:30,28.754,53.8,,,,
10709,2/16/2018 18:40,28.754,0,,,,
10710,2/16/2018 18:50,28.655,0,,,,
10711,2/16/2018 19:00,28.655,0,,,,
10712,2/16/2018 19:10,28.555,0,,,,
10713,2/16/2018 19:20,28.555,0,,,,
10714,2/16/2018 19:30,28.456,0,,,,
10715,2/16/2018 19:40,28.456,0,,,,
10716,2/16/2018 19:50,28.357,0,,,,
10717,2/16/2018 20:00,28.357,0,,,,
10718,2/16/2018 20:10,28.357,0,,,,
10719,2/16/2018 20:20,28.357,0,,,,
10720,2/16/2018 20:30,28.258,0,,,,
10721,2/16/2018 20:40,28.258,0,,,,
10722,2/16/2018 20:50,28.258,0,,,,
10723,2/16/2018 21:00,28.258,0,,,,
10724,2/16/2018 21:10,28.258,0,,,,
10725,2/16/2018 21:20,28.159,0,,,,
10726,2/16/2018 21:30,28.159,0,,,,
10727,2/16/2018 21:40,28.159,0,,,,
10728,2/16/2018 21:50,28.159,0,,,,
10729,2/16/2018 22:00,28.159,0,,,,
10730,2/16/2018 22:10,28.159,0,,,,
10731,2/16/2018 22:20,28.159,0,,,,
10732,2/16/2018 22:30,28.06,0,,,,
10733,2/16/2018 22:40,28.06,0,,,,
10734,2/16/2018 22:50,28.06,0,,,,
10735,2/16/2018 23:00,28.06,0,,,,
10736,2/16/2018 23:10,28.06,0,,,,
10737,2/16/2018 23:20,28.06,0,,,,
10738,2/16/2018 23:30,28.06,0,,,,
10739,2/16/2018 23:40,27.961,0,,,,
10740,2/16/2018 23:50,27.961,0,,,,
10741,2/17/2018 0:00,27.862,0,,,,
10742,2/17/2018 0:10,27.862,0,,,,
10743,2/17/2018 0:20,27.862,0,,,,
10744,2/17/2018 0:30,27.862,0,,,,
10745,2/17/2018 0:40,27.862,0,,,,
10746,2/17/2018 0:50,27.862,0,,,,
10747,2/17/2018 1:00,27.862,0,,,,
10748,2/17/2018 1:10,27.862,0,,,,
10749,2/17/2018 1:20,27.862,0,,,,
10750,2/17/2018 1:30,27.862,0,,,,
10751,2/17/2018 1:40,27.862,0,,,,
10752,2/17/2018 1:50,27.764,0,,,,
10753,2/17/2018 2:00,27.764,0,,,,
10754,2/17/2018 2:10,27.764,0,,,,
10755,2/17/2018 2:20,27.764,0,,,,
10756,2/17/2018 2:30,27.764,0,,,,
10757,2/17/2018 2:40,27.665,0,,,,
10758,2/17/2018 2:50,27.665,0,,,,
10759,2/17/2018 3:00,27.665,0,,,,
10760,2/17/2018 3:10,27.665,0,,,,
10761,2/17/2018 3:20,27.665,0,,,,
10762,2/17/2018 3:30,27.665,0,,,,
10763,2/17/2018 3:40,27.764,0,,,,
10764,2/17/2018 3:50,27.764,0,,,,
10765,2/17/2018 4:00,27.764,0,,,,
10766,2/17/2018 4:10,27.764,0,,,,
10767,2/17/2018 4:20,27.764,0,,,,
10768,2/17/2018 4:30,27.764,0,,,,
10769,2/17/2018 4:40,27.764,0,,,,
10770,2/17/2018 4:50,27.764,0,,,,
10771,2/17/2018 5:00,27.764,0,,,,
10772,2/17/2018 5:10,27.764,0,,,,
10773,2/17/2018 5:20,27.764,0,,,,
10774,2/17/2018 5:30,27.764,0,,,,
10775,2/17/2018 5:40,27.862,0,,,,
10776,2/17/2018 5:50,27.862,0,,,,
10777,2/17/2018 6:00,27.862,0,,,,
10778,2/17/2018 6:10,27.862,0,,,,
10779,2/17/2018 6:20,27.862,0,,,,
10780,2/17/2018 6:30,27.862,0,,,,
10781,2/17/2018 6:40,27.862,96.9,,,,
10782,2/17/2018 6:50,27.862,290.6,,,,
10783,2/17/2018 7:00,27.862,613.5,,,,
10784,2/17/2018 7:10,27.862,861.1,,,,
10785,2/17/2018 7:20,27.862,1463.9,,,,
10786,2/17/2018 7:30,27.961,2669.5,,,,
10787,2/17/2018 7:40,27.961,1636.1,,,,
10788,2/17/2018 7:50,27.961,2066.7,,,,
10789,2/17/2018 8:00,27.961,2583.4,,,,
10790,2/17/2018 8:10,28.06,6200,,,,
10791,2/17/2018 8:20,28.06,2669.5,,,,
10792,2/17/2018 8:30,28.06,3100,,,,
10793,2/17/2018 8:40,28.06,3788.9,,,,
10794,2/17/2018 8:50,27.961,2927.8,,,,
10795,2/17/2018 9:00,28.06,9644.5,,,,
10796,2/17/2018 9:10,27.961,5166.7,,,,
10797,2/17/2018 9:20,28.06,10333.4,,,,
10798,2/17/2018 9:30,28.06,11022.3,,,,
10799,2/17/2018 9:40,28.159,14466.8,,,,
10800,2/17/2018 9:50,28.357,22044.6,,,,
10801,2/17/2018 10:00,28.456,14466.8,,,,
10802,2/17/2018 10:10,28.555,38578,,,,
10803,2/17/2018 10:20,28.456,5338.9,,,,
10804,2/17/2018 10:30,28.555,6200,,,,
10805,2/17/2018 10:40,28.357,7233.4,,,,
10806,2/17/2018 10:50,28.555,44089.2,,,,
10807,2/17/2018 11:00,28.853,10333.4,,,,
10808,2/17/2018 11:10,28.853,6200,,,,
10809,2/17/2018 11:20,28.953,33066.9,,,,
10810,2/17/2018 11:30,28.953,99200.7,,,,
10811,2/17/2018 11:40,28.754,14466.8,,,,
10812,2/17/2018 11:50,29.152,57867,,,,
10813,2/17/2018 12:00,29.152,23422.4,,,,
10814,2/17/2018 12:10,29.152,16533.4,,,,
10815,2/17/2018 12:20,29.352,57867,,,,
10816,2/17/2018 12:30,29.452,37200.2,,,,
10817,2/17/2018 12:40,29.352,14466.8,,,,
10818,2/17/2018 12:50,29.452,63378.2,,,,
10819,2/17/2018 13:00,29.552,24800.2,,,,
10820,2/17/2018 13:10,29.352,38578,,,,
10821,2/17/2018 13:20,29.652,68889.3,,,,
10822,2/17/2018 13:30,29.953,52355.9,,,,
10823,2/17/2018 13:40,30.054,33066.9,,,,
10824,2/17/2018 13:50,29.452,9300.1,,,,
10825,2/17/2018 14:00,29.752,13777.9,,,,
10826,2/17/2018 14:10,30.054,52355.9,,,,
10827,2/17/2018 14:20,29.853,12400.1,,,,
10828,2/17/2018 14:30,30.255,30311.3,,,,
10829,2/17/2018 14:40,30.255,24800.2,,,,
10830,2/17/2018 14:50,30.154,39955.8,,,,
10831,2/17/2018 15:00,30.054,17222.3,,,,
10832,2/17/2018 15:10,30.255,18600.1,,,,
10833,2/17/2018 15:20,30.154,12400.1,,,,
10834,2/17/2018 15:30,30.356,24800.2,,,,
10835,2/17/2018 15:40,30.255,8611.2,,,,
10836,2/17/2018 15:50,30.255,11022.3,,,,
10837,2/17/2018 16:00,30.356,13777.9,,,,
10838,2/17/2018 16:10,30.356,17911.2,,,,
10839,2/17/2018 16:20,30.356,8611.2,,,,
10840,2/17/2018 16:30,30.356,6544.5,,,,
10841,2/17/2018 16:40,30.356,5511.1,,,,
10842,2/17/2018 16:50,30.356,8266.7,,,,
10843,2/17/2018 17:00,30.255,3272.2,,,,
10844,2/17/2018 17:10,30.154,3616.7,,,,
10845,2/17/2018 17:20,30.154,2669.5,,,,
10846,2/17/2018 17:30,30.054,2325,,,,
10847,2/17/2018 17:40,30.054,2238.9,,,,
10848,2/17/2018 17:50,29.953,1636.1,,,,
10849,2/17/2018 18:00,29.953,1119.5,,,,
10850,2/17/2018 18:10,29.853,721.2,,,,
10851,2/17/2018 18:20,29.752,322.9,,,,
10852,2/17/2018 18:30,29.752,75.3,,,,
10853,2/17/2018 18:40,29.652,0,,,,
10854,2/17/2018 18:50,29.352,0,,,,
10855,2/17/2018 19:00,29.053,0,,,,
10856,2/17/2018 19:10,28.853,0,,,,
10857,2/17/2018 19:20,28.853,0,,,,
10858,2/17/2018 19:30,28.853,0,,,,
10859,2/17/2018 19:40,28.853,0,,,,
10860,2/17/2018 19:50,28.853,0,,,,
10861,2/17/2018 20:00,28.853,0,,,,
10862,2/17/2018 20:10,28.853,0,,,,
10863,2/17/2018 20:20,28.953,0,,,,
10864,2/17/2018 20:30,28.953,0,,,,
10865,2/17/2018 20:40,28.953,0,,,,
10866,2/17/2018 20:50,29.053,0,,,,
10867,2/17/2018 21:00,29.252,0,,,,
10868,2/17/2018 21:10,29.352,0,,,,
10869,2/17/2018 21:20,29.452,0,,,,
10870,2/17/2018 21:30,29.452,0,,,,
10871,2/17/2018 21:40,29.452,0,,,,
10872,2/17/2018 21:50,29.452,0,,,,
10873,2/17/2018 22:00,29.452,0,,,,
10874,2/17/2018 22:10,29.452,0,,,,
10875,2/17/2018 22:20,29.352,0,,,,
10876,2/17/2018 22:30,29.352,0,,,,
10877,2/17/2018 22:40,29.252,0,,,,
